,Date,Coal_Future_Price
3064,2020-05-24,38.65
3065,2020-05-25,38.75
3066,2020-05-26,38.6
3067,2020-05-27,38.7
3068,2020-05-28,38.8
3069,2020-05-29,38.5
3070,2020-05-30,38.5
3071,2020-05-31,38.5
3072,2020-06-01,44.85
3073,2020-06-02,46.75
3074,2020-06-03,46.6
3075,2020-06-04,45.7
3076,2020-06-05,46.2
3077,2020-06-06,46.2
3078,2020-06-07,46.2
3079,2020-06-08,45.95
3080,2020-06-09,45.6
3081,2020-06-10,44.95
3082,2020-06-11,44.35
3083,2020-06-12,44.5
3084,2020-06-13,44.5
3085,2020-06-14,44.5
3086,2020-06-15,45.0
3087,2020-06-16,44.8
3088,2020-06-17,44.6
3089,2020-06-18,44.7
3090,2020-06-19,45.0
3091,2020-06-20,45.0
3092,2020-06-21,45.0
3093,2020-06-22,45.6
3094,2020-06-23,44.85
3095,2020-06-24,45.25
3096,2020-06-25,45.25
3097,2020-06-26,45.45
3098,2020-06-27,45.45
3099,2020-06-28,45.45
3100,2020-06-29,50.05
3101,2020-06-30,49.85
3102,2020-07-01,49.95
3103,2020-07-02,51.05
3104,2020-07-03,50.9
3105,2020-07-04,50.9
3106,2020-07-05,50.9
3107,2020-07-06,51.2
3108,2020-07-07,50.65
3109,2020-07-08,49.5
3110,2020-07-09,49.3
3111,2020-07-10,48.7
3112,2020-07-11,48.7
3113,2020-07-12,48.7
3114,2020-07-13,48.8
3115,2020-07-14,48.65
3116,2020-07-15,49.0
3117,2020-07-16,49.0
3118,2020-07-17,49.25
3119,2020-07-18,49.25
3120,2020-07-19,49.25
3121,2020-07-20,49.05
3122,2020-07-21,49.6
3123,2020-07-22,49.7
3124,2020-07-23,49.6
3125,2020-07-24,49.55
3126,2020-07-25,49.55
3127,2020-07-26,49.55
3128,2020-07-27,49.5
3129,2020-07-28,49.7
3130,2020-07-29,49.7
3131,2020-07-30,49.85
3132,2020-07-31,49.9
3133,2020-08-01,49.9
3134,2020-08-02,49.9
3135,2020-08-03,51.7
3136,2020-08-04,51.6
3137,2020-08-05,51.3
3138,2020-08-06,50.2
3139,2020-08-07,50.8
3140,2020-08-08,50.8
3141,2020-08-09,50.8
3142,2020-08-10,50.55
3143,2020-08-11,50.3
3144,2020-08-12,49.7
3145,2020-08-13,49.5
3146,2020-08-14,49.25
3147,2020-08-15,49.25
3148,2020-08-16,49.25
3149,2020-08-17,49.4
3150,2020-08-18,49.35
3151,2020-08-19,49.15
3152,2020-08-20,48.9
3153,2020-08-21,48.65
3154,2020-08-22,48.65
3155,2020-08-23,48.65
3156,2020-08-24,48.8
3157,2020-08-25,48.9
3158,2020-08-26,48.95
3159,2020-08-27,48.9
3160,2020-08-28,49.0
3161,2020-08-29,49.0
3162,2020-08-30,49.0
3163,2020-08-31,52.9
3164,2020-09-01,52.7
3165,2020-09-02,51.5
3166,2020-09-03,51.5
3167,2020-09-04,51.4
3168,2020-09-05,51.4
3169,2020-09-06,51.4
3170,2020-09-07,51.0
3171,2020-09-08,51.2
3172,2020-09-09,51.2
3173,2020-09-10,51.7
3174,2020-09-11,51.7
3175,2020-09-12,51.7
3176,2020-09-13,51.7
3177,2020-09-14,51.7
3178,2020-09-15,51.8
3179,2020-09-16,51.9
3180,2020-09-17,51.9
3181,2020-09-18,52.0
3182,2020-09-19,52.0
3183,2020-09-20,52.0
3184,2020-09-21,52.1
3185,2020-09-22,52.1
3186,2020-09-23,52.15
3187,2020-09-24,52.25
3188,2020-09-25,52.35
3189,2020-09-26,52.35
3190,2020-09-27,52.35
3191,2020-09-28,57.2
3192,2020-09-29,57.05
3193,2020-09-30,57.2
3194,2020-10-01,57.35
3195,2020-10-02,56.4
3196,2020-10-03,56.4
3197,2020-10-04,56.4
3198,2020-10-05,57.7
3199,2020-10-06,57.7
3200,2020-10-07,57.65
3201,2020-10-08,57.7
3202,2020-10-09,57.6
3203,2020-10-10,57.6
3204,2020-10-11,57.6
3205,2020-10-12,56.85
3206,2020-10-13,56.5
3207,2020-10-14,56.6
3208,2020-10-15,56.8
3209,2020-10-16,57.0
3210,2020-10-17,57.0
3211,2020-10-18,57.0
3212,2020-10-19,57.1
3213,2020-10-20,57.1
3214,2020-10-21,56.5
3215,2020-10-22,56.75
3216,2020-10-23,56.7
3217,2020-10-24,56.7
3218,2020-10-25,56.7
3219,2020-10-26,56.7
3220,2020-10-27,56.55
3221,2020-10-28,56.5
3222,2020-10-29,56.1
3223,2020-10-30,56.05
3224,2020-10-31,56.05
3225,2020-11-01,56.05
3226,2020-11-02,50.9
3227,2020-11-03,51.05
3228,2020-11-04,50.85
3229,2020-11-05,51.4
3230,2020-11-06,50.8
3231,2020-11-07,50.8
3232,2020-11-08,50.8
3233,2020-11-09,51.05
3234,2020-11-10,51.35
3235,2020-11-11,51.4
3236,2020-11-12,52.05
3237,2020-11-13,52.7
3238,2020-11-14,52.7
3239,2020-11-15,52.7
3240,2020-11-16,52.95
3241,2020-11-17,52.75
3242,2020-11-18,52.85
3243,2020-11-19,52.75
3244,2020-11-20,53.0
3245,2020-11-21,53.0
3246,2020-11-22,53.0
3247,2020-11-23,52.95
3248,2020-11-24,53.2
3249,2020-11-25,53.55
3250,2020-11-26,53.55
3251,2020-11-27,53.6
3252,2020-11-28,53.6
3253,2020-11-29,53.6
3254,2020-11-30,61.15
3255,2020-12-01,61.25
3256,2020-12-02,62.0
3257,2020-12-03,61.85
3258,2020-12-04,63.2
3259,2020-12-05,63.2
3260,2020-12-06,63.2
3261,2020-12-07,62.95
3262,2020-12-08,63.05
3263,2020-12-09,63.3
3264,2020-12-10,64.0
3265,2020-12-11,65.1
3266,2020-12-12,65.1
3267,2020-12-13,65.1
3268,2020-12-14,65.4
3269,2020-12-15,65.8
3270,2020-12-16,65.6
3271,2020-12-17,65.65
3272,2020-12-18,66.0
3273,2020-12-19,66.0
3274,2020-12-20,66.0
3275,2020-12-21,66.1
3276,2020-12-22,66.1
3277,2020-12-23,66.05
3278,2020-12-24,66.1
3279,2020-12-25,66.1
3280,2020-12-26,66.1
3281,2020-12-27,66.1
3282,2020-12-28,71.65
3283,2020-12-29,70.0
3284,2020-12-30,69.4
3285,2020-12-31,69.0
3286,2021-01-01,69.0
3287,2021-01-02,69.0
3288,2021-01-03,69.0
3289,2021-01-04,69.3
3290,2021-01-05,64.9
3291,2021-01-06,64.25
3292,2021-01-07,66.6
3293,2021-01-08,68.5
3294,2021-01-09,68.5
3295,2021-01-10,68.5
3296,2021-01-11,68.5
3297,2021-01-12,70.5
3298,2021-01-13,70.15
3299,2021-01-14,69.9
3300,2021-01-15,68.6
3301,2021-01-16,68.6
3302,2021-01-17,68.6
3303,2021-01-18,67.25
3304,2021-01-19,67.5
3305,2021-01-20,67.5
3306,2021-01-21,67.55
3307,2021-01-22,67.5
3308,2021-01-23,67.5
3309,2021-01-24,67.5
3310,2021-01-25,67.45
3311,2021-01-26,67.65
3312,2021-01-27,67.7
3313,2021-01-28,67.8
3314,2021-01-29,67.8
3315,2021-01-30,67.8
3316,2021-01-31,67.8
3317,2021-02-01,65.6
3318,2021-02-02,65.4
3319,2021-02-03,63.75
3320,2021-02-04,65.0
3321,2021-02-05,66.45
3322,2021-02-06,66.45
3323,2021-02-07,66.45
3324,2021-02-08,68.25
3325,2021-02-09,68.6
3326,2021-02-10,68.0
3327,2021-02-11,67.35
3328,2021-02-12,67.0
3329,2021-02-13,67.0
3330,2021-02-14,67.0
3331,2021-02-15,65.3
3332,2021-02-16,65.6
3333,2021-02-17,65.35
3334,2021-02-18,65.55
3335,2021-02-19,65.95
3336,2021-02-20,65.95
3337,2021-02-21,65.95
3338,2021-02-22,65.95
3339,2021-02-23,65.9
3340,2021-02-24,65.7
3341,2021-02-25,65.8
3342,2021-02-26,66.15
3343,2021-02-27,66.15
3344,2021-02-28,66.15
3345,2021-03-01,65.4
3346,2021-03-02,66.15
3347,2021-03-03,65.7
3348,2021-03-04,65.2
3349,2021-03-05,65.25
3350,2021-03-06,65.25
3351,2021-03-07,65.25
3352,2021-03-08,65.5
3353,2021-03-09,66.0
3354,2021-03-10,65.8
3355,2021-03-11,65.8
3356,2021-03-12,66.05
3357,2021-03-13,66.05
3358,2021-03-14,66.05
3359,2021-03-15,66.35
3360,2021-03-16,66.3
3361,2021-03-17,67.55
3362,2021-03-18,68.1
3363,2021-03-19,68.45
3364,2021-03-20,68.45
3365,2021-03-21,68.45
3366,2021-03-22,68.5
3367,2021-03-23,68.5
3368,2021-03-24,68.5
3369,2021-03-25,68.5
3370,2021-03-26,68.5
3371,2021-03-27,68.5
3372,2021-03-28,68.5
3373,2021-03-29,70.6
3374,2021-03-30,70.0
3375,2021-03-31,70.05
3376,2021-04-01,70.2
3377,2021-04-02,70.2
3378,2021-04-03,70.2
3379,2021-04-04,70.2
3380,2021-04-05,70.2
3381,2021-04-06,70.3
3382,2021-04-07,68.8
3383,2021-04-08,67.2
3384,2021-04-09,67.55
3385,2021-04-10,67.55
3386,2021-04-11,67.55
3387,2021-04-12,68.35
3388,2021-04-13,68.85
3389,2021-04-14,69.15
3390,2021-04-15,70.2
3391,2021-04-16,71.6
3392,2021-04-17,71.6
3393,2021-04-18,71.6
3394,2021-04-19,71.5
3395,2021-04-20,71.5
3396,2021-04-21,71.5
3397,2021-04-22,71.8
3398,2021-04-23,71.8
3399,2021-04-24,71.8
3400,2021-04-25,71.8
3401,2021-04-26,71.7
3402,2021-04-27,71.85
3403,2021-04-28,71.75
3404,2021-04-29,71.9
3405,2021-04-30,71.9
3406,2021-05-01,71.9
3407,2021-05-02,71.9
3408,2021-05-03,78.65
3409,2021-05-04,78.5
3410,2021-05-05,80.05
3411,2021-05-06,81.55
3412,2021-05-07,82.5
3413,2021-05-08,82.5
3414,2021-05-09,82.5
3415,2021-05-10,83.8
3416,2021-05-11,84.8
3417,2021-05-12,85.85
3418,2021-05-13,85.7
3419,2021-05-14,85.4
3420,2021-05-15,85.4
3421,2021-05-16,85.4
3422,2021-05-17,84.5
3423,2021-05-18,84.6
3424,2021-05-19,84.0
3425,2021-05-20,84.75
3426,2021-05-21,85.2
3427,2021-05-22,85.2
3428,2021-05-23,85.2
3429,2021-05-24,85.5
3430,2021-05-25,85.75
3431,2021-05-26,85.65
3432,2021-05-27,85.75
3433,2021-05-28,85.75
3434,2021-05-29,85.75
3435,2021-05-30,85.75
3436,2021-05-31,93.2
3437,2021-06-01,95.8
3438,2021-06-02,96.4
3439,2021-06-03,100.5
3440,2021-06-04,101.25
3441,2021-06-05,101.25
3442,2021-06-06,101.25
3443,2021-06-07,106.0
3444,2021-06-08,105.75
3445,2021-06-09,108.25
3446,2021-06-10,110.0
3447,2021-06-11,110.0
3448,2021-06-12,110.0
3449,2021-06-13,110.0
3450,2021-06-14,109.0
3451,2021-06-15,108.0
3452,2021-06-16,108.0
3453,2021-06-17,107.8
3454,2021-06-18,107.75
3455,2021-06-19,107.75
3456,2021-06-20,107.75
3457,2021-06-21,107.0
3458,2021-06-22,107.25
3459,2021-06-23,108.0
3460,2021-06-24,108.25
3461,2021-06-25,108.5
3462,2021-06-26,108.5
3463,2021-06-27,108.5
3464,2021-06-28,113.15
3465,2021-06-29,115.05
3466,2021-06-30,120.75
3467,2021-07-01,122.25
3468,2021-07-02,123.6
3469,2021-07-03,123.6
3470,2021-07-04,123.6
3471,2021-07-05,127.25
3472,2021-07-06,123.8
3473,2021-07-07,124.65
3474,2021-07-08,125.5
3475,2021-07-09,126.8
3476,2021-07-10,126.8
3477,2021-07-11,126.8
3478,2021-07-12,126.65
3479,2021-07-13,131.1
3480,2021-07-14,131.75
3481,2021-07-15,132.0
3482,2021-07-16,132.6
3483,2021-07-17,132.6
3484,2021-07-18,132.6
3485,2021-07-19,133.1
3486,2021-07-20,132.1
3487,2021-07-21,132.6
3488,2021-07-22,131.9
3489,2021-07-23,132.3
3490,2021-07-24,132.3
3491,2021-07-25,132.3
3492,2021-07-26,132.1
3493,2021-07-27,132.6
3494,2021-07-28,132.9
3495,2021-07-29,132.9
3496,2021-07-30,132.9
3497,2021-07-31,132.9
3498,2021-08-01,132.9
3499,2021-08-02,139.7
3500,2021-08-03,140.05
3501,2021-08-04,141.1
3502,2021-08-05,142.15
3503,2021-08-06,143.9
3504,2021-08-07,143.9
3505,2021-08-08,143.9
3506,2021-08-09,145.75
3507,2021-08-10,146.0
3508,2021-08-11,147.6
3509,2021-08-12,150.0
3510,2021-08-13,149.7
3511,2021-08-14,149.7
3512,2021-08-15,149.7
3513,2021-08-16,151.85
3514,2021-08-17,149.9
3515,2021-08-18,149.95
3516,2021-08-19,145.9
3517,2021-08-20,144.5
3518,2021-08-21,144.5
3519,2021-08-22,144.5
3520,2021-08-23,148.35
3521,2021-08-24,148.5
3522,2021-08-25,148.9
3523,2021-08-26,149.0
3524,2021-08-27,148.95
3525,2021-08-28,148.95
3526,2021-08-29,148.95
3527,2021-08-30,149.05
3528,2021-08-31,153.75
3529,2021-09-01,156.25
3530,2021-09-02,162.2
3531,2021-09-03,165.15
3532,2021-09-04,165.15
3533,2021-09-05,165.15
3534,2021-09-06,168.0
3535,2021-09-07,168.2
3536,2021-09-08,169.0
3537,2021-09-09,169.7
3538,2021-09-10,170.85
3539,2021-09-11,170.85
3540,2021-09-12,170.85
3541,2021-09-13,171.7
3542,2021-09-14,171.0
3543,2021-09-15,169.5
3544,2021-09-16,166.9
3545,2021-09-17,168.6
3546,2021-09-18,168.6
3547,2021-09-19,168.6
3548,2021-09-20,171.05
3549,2021-09-21,171.4
3550,2021-09-22,172.0
3551,2021-09-23,172.85
3552,2021-09-24,172.5
3553,2021-09-25,172.5
3554,2021-09-26,172.5
3555,2021-09-27,201.75
3556,2021-09-28,202.3
3557,2021-09-29,208.5
3558,2021-09-30,218.65
3559,2021-10-01,233.05
3560,2021-10-02,233.05
3561,2021-10-03,233.05
3562,2021-10-04,247.75
3563,2021-10-05,274.5
3564,2021-10-06,237.1
3565,2021-10-07,232.65
3566,2021-10-08,230.0
3567,2021-10-09,230.0
3568,2021-10-10,230.0
3569,2021-10-11,241.5
3570,2021-10-12,243.15
3571,2021-10-13,244.95
3572,2021-10-14,243.65
3573,2021-10-15,240.05
3574,2021-10-16,240.05
3575,2021-10-17,240.05
3576,2021-10-18,238.65
3577,2021-10-19,234.5
3578,2021-10-20,232.6
3579,2021-10-21,228.5
3580,2021-10-22,231.25
3581,2021-10-23,231.25
3582,2021-10-24,231.25
3583,2021-10-25,237.15
3584,2021-10-26,234.0
3585,2021-10-27,232.85
3586,2021-10-28,233.0
3587,2021-10-29,232.65
3588,2021-10-30,232.65
3589,2021-10-31,232.65
3590,2021-11-01,136.0
3591,2021-11-02,139.75
3592,2021-11-03,149.5
3593,2021-11-04,148.0
3594,2021-11-05,148.25
3595,2021-11-06,148.25
3596,2021-11-07,148.25
3597,2021-11-08,157.5
3598,2021-11-09,152.0
3599,2021-11-10,142.1
3600,2021-11-11,142.0
3601,2021-11-12,139.0
3602,2021-11-13,139.0
3603,2021-11-14,139.0
3604,2021-11-15,138.65
3605,2021-11-16,141.5
3606,2021-11-17,142.95
3607,2021-11-18,144.75
3608,2021-11-19,145.25
3609,2021-11-20,145.25
3610,2021-11-21,145.25
3611,2021-11-22,146.5
3612,2021-11-23,150.0
3613,2021-11-24,149.6
3614,2021-11-25,148.0
3615,2021-11-26,148.0
3616,2021-11-27,148.0
3617,2021-11-28,148.0
3618,2021-11-29,127.0
3619,2021-11-30,111.1
3620,2021-12-01,123.1
3621,2021-12-02,124.25
3622,2021-12-03,121.5
3623,2021-12-04,121.5
3624,2021-12-05,121.5
3625,2021-12-06,122.2
3626,2021-12-07,129.1
3627,2021-12-08,134.55
3628,2021-12-09,134.9
3629,2021-12-10,134.9
3630,2021-12-11,134.9
3631,2021-12-12,134.9
3632,2021-12-13,136.5
3633,2021-12-14,140.55
3634,2021-12-15,141.7
3635,2021-12-16,147.9
3636,2021-12-17,146.0
3637,2021-12-18,146.0
3638,2021-12-19,146.0
3639,2021-12-20,146.0
3640,2021-12-21,147.0
3641,2021-12-22,146.95
3642,2021-12-23,142.75
3643,2021-12-24,142.0
3644,2021-12-25,142.0
3645,2021-12-26,142.0
3646,2021-12-27,140.7
3647,2021-12-28,135.6
3648,2021-12-29,138.35
3649,2021-12-30,138.0
3650,2021-12-31,137.55
3651,2022-01-01,137.55
3652,2022-01-02,137.55
3653,2022-01-03,120.0
3654,2022-01-04,130.1
3655,2022-01-05,137.3
3656,2022-01-06,143.5
3657,2022-01-07,140.2
3658,2022-01-08,140.2
3659,2022-01-09,140.2
3660,2022-01-10,138.55
3661,2022-01-11,136.0
3662,2022-01-12,139.0
3663,2022-01-13,148.9
3664,2022-01-14,154.0
3665,2022-01-15,154.0
3666,2022-01-16,154.0
3667,2022-01-17,156.0
3668,2022-01-18,162.3
3669,2022-01-19,161.75
3670,2022-01-20,159.5
3671,2022-01-21,162.05
3672,2022-01-22,162.05
3673,2022-01-23,162.05
3674,2022-01-24,163.25
3675,2022-01-25,164.6
3676,2022-01-26,165.95
3677,2022-01-27,165.95
3678,2022-01-28,166.5
3679,2022-01-29,166.5
3680,2022-01-30,166.5
3681,2022-01-31,178.25
3682,2022-02-01,174.5
3683,2022-02-02,177.3
3684,2022-02-03,177.45
3685,2022-02-04,183.0
3686,2022-02-05,183.0
3687,2022-02-06,183.0
3688,2022-02-07,182.5
3689,2022-02-08,186.1
3690,2022-02-09,187.75
3691,2022-02-10,188.15
3692,2022-02-11,189.5
3693,2022-02-12,189.5
3694,2022-02-13,189.5
3695,2022-02-14,190.35
3696,2022-02-15,186.65
3697,2022-02-16,183.65
3698,2022-02-17,183.05
3699,2022-02-18,184.1
3700,2022-02-19,184.1
3701,2022-02-20,184.1
3702,2022-02-21,185.15
3703,2022-02-22,189.0
3704,2022-02-23,190.65
3705,2022-02-24,193.1
3706,2022-02-25,193.0
3707,2022-02-26,193.0
3708,2022-02-27,193.0
3709,2022-02-28,254.25
3710,2022-03-01,315.0
3711,2022-03-02,436.5
3712,2022-03-03,353.75
3713,2022-03-04,432.5
3714,2022-03-05,432.5
3715,2022-03-06,432.5
3716,2022-03-07,425.2
3717,2022-03-08,439.0
3718,2022-03-09,418.0
3719,2022-03-10,367.5
3720,2022-03-11,363.95
3721,2022-03-12,363.95
3722,2022-03-13,363.95
3723,2022-03-14,357.35
3724,2022-03-15,336.25
3725,2022-03-16,312.0
3726,2022-03-17,316.0
3727,2022-03-18,324.0
3728,2022-03-19,324.0
3729,2022-03-20,324.0
3730,2022-03-21,318.2
3731,2022-03-22,323.0
3732,2022-03-23,326.85
3733,2022-03-24,325.05
3734,2022-03-25,324.85
3735,2022-03-26,324.85
3736,2022-03-27,324.85
3737,2022-03-28,270.4
3738,2022-03-29,268.3
3739,2022-03-30,271.65
3740,2022-03-31,273.0
3741,2022-04-01,265.4
3742,2022-04-02,265.4
3743,2022-04-03,265.4
3744,2022-04-04,262.0
3745,2022-04-05,290.1
3746,2022-04-06,290.65
3747,2022-04-07,280.7
3748,2022-04-08,295.0
3749,2022-04-09,295.0
3750,2022-04-10,295.0
3751,2022-04-11,300.0
3752,2022-04-12,320.0
3753,2022-04-13,321.35
3754,2022-04-14,322.55
3755,2022-04-15,322.55
3756,2022-04-16,322.55
3757,2022-04-17,322.55
3758,2022-04-18,322.55
3759,2022-04-19,322.5
3760,2022-04-20,327.35
3761,2022-04-21,326.85
3762,2022-04-22,326.65
3763,2022-04-23,326.65
3764,2022-04-24,326.65
3765,2022-04-25,326.0
3766,2022-04-26,324.75
3767,2022-04-27,323.55
3768,2022-04-28,322.85
3769,2022-04-29,322.85
3770,2022-04-30,322.85
3771,2022-05-01,322.85
3772,2022-05-02,322.85
3773,2022-05-03,283.1
3774,2022-05-04,311.5
3775,2022-05-05,321.0
3776,2022-05-06,319.5
3777,2022-05-07,319.5
3778,2022-05-08,319.5
3779,2022-05-09,310.85
3780,2022-05-10,313.15
3781,2022-05-11,319.0
3782,2022-05-12,325.5
3783,2022-05-13,319.0
3784,2022-05-14,319.0
3785,2022-05-15,319.0
3786,2022-05-16,324.0
3787,2022-05-17,329.35
3788,2022-05-18,331.8
3789,2022-05-19,332.0
3790,2022-05-20,336.35
3791,2022-05-21,336.35
3792,2022-05-22,336.35
3793,2022-05-23,332.35
3794,2022-05-24,331.05
3795,2022-05-25,330.65
3796,2022-05-26,330.6
3797,2022-05-27,329.75
3798,2022-05-28,329.75
3799,2022-05-29,329.75
3800,2022-05-30,306.0
3801,2022-05-31,333.0
3802,2022-06-01,326.15
3803,2022-06-02,327.15
3804,2022-06-03,327.15
3805,2022-06-04,327.15
3806,2022-06-05,327.15
3807,2022-06-06,333.6
3808,2022-06-07,326.2
3809,2022-06-08,330.0
3810,2022-06-09,323.0
3811,2022-06-10,317.5
3812,2022-06-11,317.5
3813,2022-06-12,317.5
3814,2022-06-13,317.15
3815,2022-06-14,323.0
3816,2022-06-15,332.45
3817,2022-06-16,330.65
3818,2022-06-17,335.0
3819,2022-06-18,335.0
3820,2022-06-19,335.0
3821,2022-06-20,345.35
3822,2022-06-21,345.5
3823,2022-06-22,345.5
3824,2022-06-23,350.0
3825,2022-06-24,348.1
3826,2022-06-25,348.1
3827,2022-06-26,348.1
3828,2022-06-27,372.0
3829,2022-06-28,366.5
3830,2022-06-29,364.75
3831,2022-06-30,370.0
3832,2022-07-01,369.0
3833,2022-07-02,369.0
3834,2022-07-03,369.0
3835,2022-07-04,376.0
3836,2022-07-05,380.0
3837,2022-07-06,384.75
3838,2022-07-07,385.0
3839,2022-07-08,388.9
3840,2022-07-09,388.9
3841,2022-07-10,388.9
3842,2022-07-11,390.0
3843,2022-07-12,397.5
3844,2022-07-13,395.0
3845,2022-07-14,392.6
3846,2022-07-15,385.05
3847,2022-07-16,385.05
3848,2022-07-17,385.05
3849,2022-07-18,374.0
3850,2022-07-19,375.0
3851,2022-07-20,376.95
3852,2022-07-21,376.05
3853,2022-07-22,376.3
3854,2022-07-23,376.3
3855,2022-07-24,376.3
3856,2022-07-25,387.35
3857,2022-07-26,389.5
3858,2022-07-27,387.0
3859,2022-07-28,390.25
3860,2022-07-29,388.0
3861,2022-07-30,388.0
3862,2022-07-31,388.0
3863,2022-08-01,365.5
3864,2022-08-02,366.05
3865,2022-08-03,355.0
3866,2022-08-04,329.5
3867,2022-08-05,313.65
3868,2022-08-06,313.65
3869,2022-08-07,313.65
3870,2022-08-08,320.0
3871,2022-08-09,328.75
3872,2022-08-10,342.0
3873,2022-08-11,344.0
3874,2022-08-12,350.5
3875,2022-08-13,350.5
3876,2022-08-14,350.5
3877,2022-08-15,353.9
3878,2022-08-16,358.05
3879,2022-08-17,359.75
3880,2022-08-18,365.0
3881,2022-08-19,371.25
3882,2022-08-20,371.25
3883,2022-08-21,371.25
3884,2022-08-22,377.75
3885,2022-08-23,370.0
3886,2022-08-24,371.25
3887,2022-08-25,368.0
3888,2022-08-26,368.8
3889,2022-08-27,368.8
3890,2022-08-28,368.8
3891,2022-08-29,375.05
3892,2022-08-30,365.75
3893,2022-08-31,367.0
3894,2022-09-01,370.25
3895,2022-09-02,376.0
3896,2022-09-03,376.0
3897,2022-09-04,376.0
3898,2022-09-05,392.5
3899,2022-09-06,380.0
3900,2022-09-07,363.05
3901,2022-09-08,341.0
3902,2022-09-09,337.0
3903,2022-09-10,337.0
3904,2022-09-11,337.0
3905,2022-09-12,329.0
3906,2022-09-13,336.0
3907,2022-09-14,336.0
3908,2022-09-15,337.2
3909,2022-09-16,331.0
3910,2022-09-17,331.0
3911,2022-09-18,331.0
3912,2022-09-19,334.25
3913,2022-09-20,323.65
3914,2022-09-21,324.05
3915,2022-09-22,323.65
3916,2022-09-23,323.65
3917,2022-09-24,323.65
3918,2022-09-25,323.65
3919,2022-09-26,325.75
3920,2022-09-27,325.6
3921,2022-09-28,328.15
3922,2022-09-29,328.15
3923,2022-09-30,328.5
3924,2022-10-01,328.5
3925,2022-10-02,328.5
3926,2022-10-03,328.5
3927,2022-10-04,301.0
3928,2022-10-05,294.35
3929,2022-10-06,267.85
3930,2022-10-07,261.6
3931,2022-10-08,261.6
3932,2022-10-09,261.6
3933,2022-10-10,262.0
3934,2022-10-11,265.85
3935,2022-10-12,280.1
3936,2022-10-13,272.5
3937,2022-10-14,274.0
3938,2022-10-15,274.0
3939,2022-10-16,274.0
3940,2022-10-17,270.5
3941,2022-10-18,267.0
3942,2022-10-19,268.0
3943,2022-10-20,270.0
3944,2022-10-21,270.0
3945,2022-10-22,270.0
3946,2022-10-23,270.0
3947,2022-10-24,269.55
3948,2022-10-25,270.05
3949,2022-10-26,269.1
3950,2022-10-27,267.9
3951,2022-10-28,275.15
3952,2022-10-29,275.15
3953,2022-10-30,275.15
3954,2022-10-31,219.25
3955,2022-11-01,225.1
3956,2022-11-02,229.5
3957,2022-11-03,221.0
3958,2022-11-04,216.0
3959,2022-11-05,216.0
3960,2022-11-06,216.0
3961,2022-11-07,200.9
3962,2022-11-08,191.5
3963,2022-11-09,188.8
3964,2022-11-10,190.65
3965,2022-11-11,190.55
3966,2022-11-12,190.55
3967,2022-11-13,190.55
3968,2022-11-14,194.0
3969,2022-11-15,203.5
3970,2022-11-16,197.0
3971,2022-11-17,202.0
3972,2022-11-18,207.65
3973,2022-11-19,207.65
3974,2022-11-20,207.65
3975,2022-11-21,216.2
3976,2022-11-22,213.0
3977,2022-11-23,213.9
3978,2022-11-24,213.8
3979,2022-11-25,214.7
3980,2022-11-26,214.7
3981,2022-11-27,214.7
3982,2022-11-28,249.0
3983,2022-11-29,260.0
3984,2022-11-30,279.0
3985,2022-12-01,266.0
3986,2022-12-02,267.0
3987,2022-12-03,267.0
3988,2022-12-04,267.0
3989,2022-12-05,262.25
3990,2022-12-06,266.65
3991,2022-12-07,263.3
3992,2022-12-08,256.5
3993,2022-12-09,260.9
3994,2022-12-10,260.9
3995,2022-12-11,260.9
3996,2022-12-12,250.25
3997,2022-12-13,247.0
3998,2022-12-14,240.6
3999,2022-12-15,240.0
4000,2022-12-16,234.2
4001,2022-12-17,234.2
4002,2022-12-18,234.2
4003,2022-12-19,230.5
4004,2022-12-20,230.45
4005,2022-12-21,228.0
4006,2022-12-22,229.5
4007,2022-12-23,228.7
4008,2022-12-24,228.7
4009,2022-12-25,228.7
4010,2022-12-26,228.7
4011,2022-12-27,223.35
4012,2022-12-28,227.35
4013,2022-12-29,227.85
4014,2022-12-30,228.35
4015,2022-12-31,228.35
4016,2023-01-01,228.35
4017,2023-01-02,228.35
4018,2023-01-03,187.25
4019,2023-01-04,178.75
4020,2023-01-05,177.75
4021,2023-01-06,172.3
4022,2023-01-07,172.3
4023,2023-01-08,172.3
4024,2023-01-09,172.6
4025,2023-01-10,172.1
4026,2023-01-11,165.0
4027,2023-01-12,172.7
4028,2023-01-13,169.0
4029,2023-01-14,169.0
4030,2023-01-15,169.0
4031,2023-01-16,168.0
4032,2023-01-17,170.0
4033,2023-01-18,175.0
4034,2023-01-19,175.0
4035,2023-01-20,174.45
4036,2023-01-21,174.45
4037,2023-01-22,174.45
4038,2023-01-23,172.4
4039,2023-01-24,170.0
4040,2023-01-25,166.75
4041,2023-01-26,166.4
4042,2023-01-27,167.15
4043,2023-01-28,167.15
4044,2023-01-29,167.15
4045,2023-01-30,139.0
4046,2023-01-31,136.65
4047,2023-02-01,142.1
4048,2023-02-02,136.85
4049,2023-02-03,138.5
4050,2023-02-04,138.5
4051,2023-02-05,138.5
4052,2023-02-06,139.25
4053,2023-02-07,136.0
4054,2023-02-08,129.65
4055,2023-02-09,128.0
4056,2023-02-10,132.0
4057,2023-02-11,132.0
4058,2023-02-12,132.0
4059,2023-02-13,132.0
4060,2023-02-14,134.0
4061,2023-02-15,136.5
4062,2023-02-16,137.0
