,Date,Wind_energy
996,2013-09-23,507738.0
997,2013-09-24,131186.0
998,2013-09-25,43784.0
999,2013-09-26,114119.0
1000,2013-09-27,64085.0
1001,2013-09-28,57479.0
1002,2013-09-29,322217.0
1003,2013-09-30,348906.0
1004,2013-10-01,205792.0
1005,2013-10-02,218311.0
1006,2013-10-03,432023.0
1007,2013-10-04,434442.0
1008,2013-10-05,90699.0
1009,2013-10-06,18029.0
1010,2013-10-07,21790.0
1011,2013-10-08,25779.0
1012,2013-10-09,155139.0
1013,2013-10-10,71256.0
1014,2013-10-11,311166.0
1015,2013-10-12,204645.0
1016,2013-10-13,61232.0
1017,2013-10-14,124595.0
1018,2013-10-15,159298.0
1019,2013-10-16,41096.0
1020,2013-10-17,557516.0
1021,2013-10-18,370673.0
1022,2013-10-19,233896.0
1023,2013-10-20,238626.0
1024,2013-10-21,246232.0
1025,2013-10-22,272885.0
1026,2013-10-23,445434.0
1027,2013-10-24,237975.0
1028,2013-10-25,149890.0
1029,2013-10-26,299636.0
1030,2013-10-27,671977.0
1031,2013-10-28,825129.0
1032,2013-10-29,591260.0
1033,2013-10-30,390913.0
1034,2013-10-31,242717.0
1035,2013-11-01,291509.0
1036,2013-11-02,236690.0
1037,2013-11-03,471026.0
1038,2013-11-04,719498.0
1039,2013-11-05,318731.0
1040,2013-11-06,420258.0
1041,2013-11-07,398037.0
1042,2013-11-08,71103.0
1043,2013-11-09,562909.0
1044,2013-11-10,329447.0
1045,2013-11-11,102881.0
1046,2013-11-12,187409.0
1047,2013-11-13,151752.0
1048,2013-11-14,58204.0
1049,2013-11-15,16036.0
1050,2013-11-16,137722.0
1051,2013-11-17,56201.0
1052,2013-11-18,105753.0
1053,2013-11-19,58637.0
1054,2013-11-20,118221.0
1055,2013-11-21,69814.0
1056,2013-11-22,121050.0
1057,2013-11-23,81191.0
1058,2013-11-24,295841.0
1059,2013-11-25,286977.0
1060,2013-11-26,118341.0
1061,2013-11-27,330193.0
1062,2013-11-28,544504.0
1063,2013-11-29,478585.0
1064,2013-11-30,246442.0
1065,2013-12-01,458009.0
1066,2013-12-02,58478.0
1067,2013-12-03,78892.0
1068,2013-12-04,392000.0
1069,2013-12-05,802276.0
1070,2013-12-06,983233.0
1071,2013-12-07,632392.0
1072,2013-12-08,497767.0
1073,2013-12-09,539213.0
1074,2013-12-10,53391.0
1075,2013-12-11,45750.0
1076,2013-12-12,68486.0
1077,2013-12-13,91429.0
1078,2013-12-14,176026.0
1079,2013-12-15,436142.0
1080,2013-12-16,453583.0
1081,2013-12-17,258174.0
1082,2013-12-18,199372.0
1083,2013-12-19,457781.0
1084,2013-12-20,267248.0
1085,2013-12-21,660029.0
1086,2013-12-22,732583.0
1087,2013-12-23,554517.0
1088,2013-12-24,842766.0
1089,2013-12-25,352899.0
1090,2013-12-26,53699.0
1091,2013-12-27,556294.0
1092,2013-12-28,447434.0
1093,2013-12-29,343178.0
1094,2013-12-30,333859.0
1095,2013-12-31,285661.0
1096,2014-01-01,301453.0
1097,2014-01-02,480167.0
1098,2014-01-03,469732.0
1099,2014-01-04,431496.0
1100,2014-01-05,264578.0
1101,2014-01-06,545224.0
1102,2014-01-07,570727.0
1103,2014-01-08,499597.0
1104,2014-01-09,650183.0
1105,2014-01-10,770722.0
1106,2014-01-11,523240.0
1107,2014-01-12,613938.0
1108,2014-01-13,140464.0
1109,2014-01-14,12676.0
1110,2014-01-15,49150.0
1111,2014-01-16,266023.0
1112,2014-01-17,143429.0
1113,2014-01-18,228512.0
1114,2014-01-19,493524.0
1115,2014-01-20,150380.0
1116,2014-01-21,16860.0
1117,2014-01-22,52357.0
1118,2014-01-23,111516.0
1119,2014-01-24,156933.0
1120,2014-01-25,121578.0
1121,2014-01-26,155796.0
1122,2014-01-27,233960.0
1123,2014-01-28,151795.0
1124,2014-01-29,273537.0
1125,2014-01-30,306954.0
1126,2014-01-31,188843.0
1127,2014-02-01,402075.0
1128,2014-02-02,72477.0
1129,2014-02-03,150529.0
1130,2014-02-04,206433.0
1131,2014-02-05,227190.0
1132,2014-02-06,398311.0
1133,2014-02-07,769484.0
1134,2014-02-08,535241.0
1135,2014-02-09,555420.0
1136,2014-02-10,271903.0
1137,2014-02-11,386648.0
1138,2014-02-12,314842.0
1139,2014-02-13,410438.0
1140,2014-02-14,422670.0
1141,2014-02-15,696912.0
1142,2014-02-16,696078.0
1143,2014-02-17,213319.0
1144,2014-02-18,130658.0
1145,2014-02-19,196079.0
1146,2014-02-20,234912.0
1147,2014-02-21,303299.0
1148,2014-02-22,286827.0
1149,2014-02-23,208634.0
1150,2014-02-24,369506.0
1151,2014-02-25,260577.0
1152,2014-02-26,72842.0
1153,2014-02-27,53623.0
1154,2014-02-28,75669.0
1155,2014-03-01,70994.0
1156,2014-03-02,65684.0
1157,2014-03-03,310263.0
1158,2014-03-04,54018.0
1159,2014-03-05,28680.0
1160,2014-03-06,18274.0
1161,2014-03-07,99197.0
1162,2014-03-08,119695.0
1163,2014-03-09,281164.0
1164,2014-03-10,129127.0
1165,2014-03-11,153743.0
1166,2014-03-12,28398.0
1167,2014-03-13,34380.0
1168,2014-03-14,178084.0
1169,2014-03-15,916451.0
1170,2014-03-16,1031368.0
1171,2014-03-17,746497.0
1172,2014-03-18,323004.0
1173,2014-03-19,644074.0
1174,2014-03-20,503086.0
1175,2014-03-21,624265.0
1176,2014-03-22,132833.0
1177,2014-03-23,65687.0
1178,2014-03-24,61391.0
1179,2014-03-25,91746.0
1180,2014-03-26,168439.0
1181,2014-03-27,235886.0
1182,2014-03-28,82569.0
1183,2014-03-29,47473.0
1184,2014-03-30,22827.0
1185,2014-03-31,24125.0
1186,2014-04-01,63387.0
1187,2014-04-02,166230.0
1188,2014-04-03,110928.0
1189,2014-04-04,223914.0
1190,2014-04-05,65996.0
1191,2014-04-06,32603.0
1192,2014-04-07,124246.0
1193,2014-04-08,569632.0
1194,2014-04-09,705146.0
1195,2014-04-10,204297.0
1196,2014-04-11,32024.0
1197,2014-04-12,14721.0
1198,2014-04-13,345346.0
1199,2014-04-14,684871.0
1200,2014-04-15,495580.0
1201,2014-04-16,39192.0
1202,2014-04-17,233550.0
1203,2014-04-18,150159.0
1204,2014-04-19,216692.0
1205,2014-04-20,311237.0
1206,2014-04-21,202958.0
1207,2014-04-22,82063.0
1208,2014-04-23,50637.0
1209,2014-04-24,44149.0
1210,2014-04-25,167601.0
1211,2014-04-26,102013.0
1212,2014-04-27,180427.0
1213,2014-04-28,108562.0
1214,2014-04-29,29094.0
1215,2014-04-30,21982.0
1216,2014-05-01,100002.0
1217,2014-05-02,214610.0
1218,2014-05-03,83286.0
1219,2014-05-04,150493.0
1220,2014-05-05,25645.0
1221,2014-05-06,231387.0
1222,2014-05-07,302345.0
1223,2014-05-08,275770.0
1224,2014-05-09,404340.0
1225,2014-05-10,316762.0
1226,2014-05-11,529583.0
1227,2014-05-12,412853.0
1228,2014-05-13,207529.0
1229,2014-05-14,236132.0
1230,2014-05-15,162478.0
1231,2014-05-16,259312.0
1232,2014-05-17,209261.0
1233,2014-05-18,111738.0
1234,2014-05-19,35405.0
1235,2014-05-20,38577.0
1236,2014-05-21,118958.0
1237,2014-05-22,205228.0
1238,2014-05-23,157010.0
1239,2014-05-24,26327.0
1240,2014-05-25,34150.0
1241,2014-05-26,219683.0
1242,2014-05-27,326120.0
1243,2014-05-28,359810.0
1244,2014-05-29,122445.0
1245,2014-05-30,135568.0
1246,2014-05-31,177582.0
1247,2014-06-01,53385.0
1248,2014-06-02,34491.0
1249,2014-06-03,13488.0
1250,2014-06-04,50734.0
1251,2014-06-05,221681.0
1252,2014-06-06,45797.0
1253,2014-06-07,44962.0
1254,2014-06-08,66168.0
1255,2014-06-09,111159.0
1256,2014-06-10,125604.0
1257,2014-06-11,111364.0
1258,2014-06-12,128807.0
1259,2014-06-13,278361.0
1260,2014-06-14,132784.0
1261,2014-06-15,30578.0
1262,2014-06-16,58790.0
1263,2014-06-17,30383.0
1264,2014-06-18,87267.0
1265,2014-06-19,397552.0
1266,2014-06-20,423789.0
1267,2014-06-21,373209.0
1268,2014-06-22,371231.0
1269,2014-06-23,222079.0
1270,2014-06-24,63119.0
1271,2014-06-25,70776.0
1272,2014-06-26,24226.0
1273,2014-06-27,29366.0
1274,2014-06-28,86862.0
1275,2014-06-29,111806.0
1276,2014-06-30,80155.0
1277,2014-07-01,94092.0
1278,2014-07-02,109082.0
1279,2014-07-03,71831.0
1280,2014-07-04,92599.0
1281,2014-07-05,133487.0
1282,2014-07-06,84693.0
1283,2014-07-07,160113.0
1284,2014-07-08,107670.0
1285,2014-07-09,179884.0
1286,2014-07-10,163302.0
1287,2014-07-11,205016.0
1288,2014-07-12,108415.0
1289,2014-07-13,86638.0
1290,2014-07-14,198931.0
1291,2014-07-15,76102.0
1292,2014-07-16,20976.0
1293,2014-07-17,24166.0
1294,2014-07-18,32973.0
1295,2014-07-19,79513.0
1296,2014-07-20,118885.0
1297,2014-07-21,224408.0
1298,2014-07-22,250335.0
1299,2014-07-23,246367.0
1300,2014-07-24,163513.0
1301,2014-07-25,117958.0
1302,2014-07-26,32411.0
1303,2014-07-27,33018.0
1304,2014-07-28,39288.0
1305,2014-07-29,71805.0
1306,2014-07-30,98978.0
1307,2014-07-31,77858.0
1308,2014-08-01,46896.0
1309,2014-08-02,91919.0
1310,2014-08-03,68621.0
1311,2014-08-04,50811.0
1312,2014-08-05,47978.0
1313,2014-08-06,21351.0
1314,2014-08-07,35674.0
1315,2014-08-08,31931.0
1316,2014-08-09,328136.0
1317,2014-08-10,205899.0
1318,2014-08-11,284093.0
1319,2014-08-12,275950.0
1320,2014-08-13,105096.0
1321,2014-08-14,185837.0
1322,2014-08-15,89737.0
1323,2014-08-16,216253.0
1324,2014-08-17,439320.0
1325,2014-08-18,599506.0
1326,2014-08-19,371985.0
1327,2014-08-20,363925.0
1328,2014-08-21,97757.0
1329,2014-08-22,195111.0
1330,2014-08-23,150212.0
1331,2014-08-24,230016.0
1332,2014-08-25,131483.0
1333,2014-08-26,15296.0
1334,2014-08-27,66958.0
1335,2014-08-28,30698.0
1336,2014-08-29,83448.0
1337,2014-08-30,81453.0
1338,2014-08-31,39952.0
1339,2014-09-01,62144.0
1340,2014-09-02,85628.0
1341,2014-09-03,171979.0
1342,2014-09-04,184351.0
1343,2014-09-05,108581.0
1344,2014-09-06,61233.0
1345,2014-09-07,29282.0
1346,2014-09-08,43882.0
1347,2014-09-09,169105.0
1348,2014-09-10,132736.0
1349,2014-09-11,76922.0
1350,2014-09-12,416255.0
1351,2014-09-13,128090.0
1352,2014-09-14,99906.0
1353,2014-09-15,140758.0
1354,2014-09-16,161883.0
1355,2014-09-17,177915.0
1356,2014-09-18,152016.0
1357,2014-09-19,39674.0
1358,2014-09-20,21242.0
1359,2014-09-21,168880.0
1360,2014-09-22,537331.0
1361,2014-09-23,166020.0
1362,2014-09-24,155831.0
1363,2014-09-25,330603.0
1364,2014-09-26,255612.0
1365,2014-09-27,113030.0
1366,2014-09-28,57404.0
1367,2014-09-29,63044.0
1368,2014-09-30,33786.0
1369,2014-10-01,4281.0
1370,2014-10-02,5391.0
1371,2014-10-03,51178.0
1372,2014-10-04,196078.0
1373,2014-10-05,141655.0
1374,2014-10-06,237459.0
1375,2014-10-07,505202.0
1376,2014-10-08,312801.0
1377,2014-10-09,304607.0
1378,2014-10-10,110579.0
1379,2014-10-11,29401.0
1380,2014-10-12,94778.0
1381,2014-10-13,121553.0
1382,2014-10-14,47265.0
1383,2014-10-15,52256.0
1384,2014-10-16,51283.0
1385,2014-10-17,111997.0
1386,2014-10-18,115875.0
1387,2014-10-19,396487.0
1388,2014-10-20,496316.0
1389,2014-10-21,287409.0
1390,2014-10-22,504854.0
1391,2014-10-23,139963.0
1392,2014-10-24,140280.0
1393,2014-10-25,133480.0
1394,2014-10-26,116959.0
1395,2014-10-27,162738.0
1396,2014-10-28,192136.0
1397,2014-10-29,132899.0
1398,2014-10-30,7981.0
1399,2014-10-31,77383.0
1400,2014-11-01,77936.0
1401,2014-11-02,190678.0
1402,2014-11-03,489183.0
1403,2014-11-04,289162.0
1404,2014-11-05,51266.0
1405,2014-11-06,55505.0
1406,2014-11-07,132722.0
1407,2014-11-08,170058.0
1408,2014-11-09,169285.0
1409,2014-11-10,68972.0
1410,2014-11-11,117105.0
1411,2014-11-12,108011.0
1412,2014-11-13,7784.0
1413,2014-11-14,214264.0
1414,2014-11-15,323176.0
1415,2014-11-16,301818.0
1416,2014-11-17,106263.0
1417,2014-11-18,268445.0
1418,2014-11-19,42416.0
1419,2014-11-20,777.0
1420,2014-11-21,12968.0
1421,2014-11-22,176916.0
1422,2014-11-23,335777.0
1423,2014-11-24,341392.0
1424,2014-11-25,63228.0
1425,2014-11-26,192832.0
1426,2014-11-27,362639.0
1427,2014-11-28,407441.0
1428,2014-11-29,358275.0
1429,2014-11-30,369489.0
1430,2014-12-01,541455.0
1431,2014-12-02,143803.0
1432,2014-12-03,12458.0
1433,2014-12-04,148933.0
1434,2014-12-05,53778.0
1435,2014-12-06,63090.0
1436,2014-12-07,235775.0
1437,2014-12-08,347816.0
1438,2014-12-09,131699.0
1439,2014-12-10,703120.0
1440,2014-12-11,699613.0
1441,2014-12-12,899975.0
1442,2014-12-13,379984.0
1443,2014-12-14,97246.0
1444,2014-12-15,404040.0
1445,2014-12-16,292502.0
1446,2014-12-17,411476.0
1447,2014-12-18,568112.0
1448,2014-12-19,896633.0
1449,2014-12-20,1014140.0
1450,2014-12-21,850228.0
1451,2014-12-22,1035337.0
1452,2014-12-23,1017804.0
1453,2014-12-24,888462.0
1454,2014-12-25,753135.0
1455,2014-12-26,71383.0
1456,2014-12-27,275756.0
1457,2014-12-28,164771.0
1458,2014-12-29,184488.0
1459,2014-12-30,165488.0
1460,2014-12-31,271875.0
1461,2015-01-01,495468.0
1462,2015-01-02,985057.0
1463,2015-01-03,890928.0
1464,2015-01-04,802649.0
1465,2015-01-05,513497.0
1466,2015-01-06,200909.0
1467,2015-01-07,367083.0
1468,2015-01-08,644668.0
1469,2015-01-09,1025268.0
1470,2015-01-10,945908.0
1471,2015-01-11,1017684.0
1472,2015-01-12,961228.0
1473,2015-01-13,875704.0
1474,2015-01-14,617292.0
1475,2015-01-15,795727.0
1476,2015-01-16,382516.0
1477,2015-01-17,146752.0
1478,2015-01-18,198027.0
1479,2015-01-19,89449.0
1480,2015-01-20,50227.0
1481,2015-01-21,40844.0
1482,2015-01-22,106489.0
1483,2015-01-23,52308.0
1484,2015-01-24,164379.0
1485,2015-01-25,168174.0
1486,2015-01-26,297294.0
1487,2015-01-27,526217.0
1488,2015-01-28,608124.0
1489,2015-01-29,663787.0
1490,2015-01-30,251201.0
1491,2015-01-31,296475.0
1492,2015-02-01,247876.0
1493,2015-02-02,342962.0
1494,2015-02-03,204619.0
1495,2015-02-04,54577.0
1496,2015-02-05,109258.0
1497,2015-02-06,161713.0
1498,2015-02-07,440783.0
1499,2015-02-08,763146.0
1500,2015-02-09,628985.0
1501,2015-02-10,253713.0
1502,2015-02-11,44068.0
1503,2015-02-12,54680.0
1504,2015-02-13,109850.0
1505,2015-02-14,124427.0
1506,2015-02-15,296835.0
1507,2015-02-16,485017.0
1508,2015-02-17,146079.0
1509,2015-02-18,189396.0
1510,2015-02-19,322866.0
1511,2015-02-20,494747.0
1512,2015-02-21,575245.0
1513,2015-02-22,156845.0
1514,2015-02-23,527464.0
1515,2015-02-24,400933.0
1516,2015-02-25,138121.0
1517,2015-02-26,226660.0
1518,2015-02-27,207471.0
1519,2015-02-28,212044.0
1520,2015-03-01,651213.0
1521,2015-03-02,665661.0
1522,2015-03-03,749282.0
1523,2015-03-04,567675.0
1524,2015-03-05,294861.0
1525,2015-03-06,197915.0
1526,2015-03-07,367666.0
1527,2015-03-08,330749.0
1528,2015-03-09,122192.0
1529,2015-03-10,227442.0
1530,2015-03-11,268581.0
1531,2015-03-12,101394.0
1532,2015-03-13,155816.0
1533,2015-03-14,160782.0
1534,2015-03-15,386749.0
1535,2015-03-16,659455.0
1536,2015-03-17,439428.0
1537,2015-03-18,317704.0
1538,2015-03-19,86803.0
1539,2015-03-20,35678.0
1540,2015-03-21,169318.0
1541,2015-03-22,235047.0
1542,2015-03-23,89612.0
1543,2015-03-24,35523.0
1544,2015-03-25,198567.0
1545,2015-03-26,170363.0
1546,2015-03-27,294305.0
1547,2015-03-28,224221.0
1548,2015-03-29,681196.0
1549,2015-03-30,970699.0
1550,2015-03-31,868077.0
1551,2015-04-01,952889.0
1552,2015-04-02,647490.0
1553,2015-04-03,417031.0
1554,2015-04-04,133474.0
1555,2015-04-05,136142.0
1556,2015-04-06,219982.0
1557,2015-04-07,290687.0
1558,2015-04-08,201384.0
1559,2015-04-09,49610.0
1560,2015-04-10,57771.0
1561,2015-04-11,475413.0
1562,2015-04-12,389965.0
1563,2015-04-13,737547.0
1564,2015-04-14,284569.0
1565,2015-04-15,488100.0
1566,2015-04-16,280170.0
1567,2015-04-17,213057.0
1568,2015-04-18,125229.0
1569,2015-04-19,51671.0
1570,2015-04-20,237795.0
1571,2015-04-21,431313.0
1572,2015-04-22,114637.0
1573,2015-04-23,132065.0
1574,2015-04-24,91752.0
1575,2015-04-25,232761.0
1576,2015-04-26,106063.0
1577,2015-04-27,198767.0
1578,2015-04-28,184802.0
1579,2015-04-29,183031.0
1580,2015-04-30,254248.0
1581,2015-05-01,106916.0
1582,2015-05-02,51587.0
1583,2015-05-03,256375.0
1584,2015-05-04,243782.0
1585,2015-05-05,472842.0
1586,2015-05-06,267887.0
1587,2015-05-07,414913.0
1588,2015-05-08,68546.0
1589,2015-05-09,204877.0
1590,2015-05-10,477489.0
1591,2015-05-11,181212.0
1592,2015-05-12,482701.0
1593,2015-05-13,353290.0
1594,2015-05-14,141658.0
1595,2015-05-15,55569.0
1596,2015-05-16,226076.0
1597,2015-05-17,418685.0
1598,2015-05-18,143646.0
1599,2015-05-19,286633.0
1600,2015-05-20,54843.0
1601,2015-05-21,93692.0
1602,2015-05-22,22137.0
1603,2015-05-23,78692.0
1604,2015-05-24,23112.0
1605,2015-05-25,104473.0
1606,2015-05-26,181639.0
1607,2015-05-27,228733.0
1608,2015-05-28,341993.0
1609,2015-05-29,134290.0
1610,2015-05-30,455622.0
1611,2015-05-31,326538.0
1612,2015-06-01,235124.0
1613,2015-06-02,578180.0
1614,2015-06-03,565072.0
1615,2015-06-04,67473.0
1616,2015-06-05,252431.0
1617,2015-06-06,288385.0
1618,2015-06-07,96278.0
1619,2015-06-08,180715.0
1620,2015-06-09,124214.0
1621,2015-06-10,74673.0
1622,2015-06-11,51496.0
1623,2015-06-12,62654.0
1624,2015-06-13,148208.0
1625,2015-06-14,188923.0
1626,2015-06-15,159206.0
1627,2015-06-16,102239.0
1628,2015-06-17,111678.0
1629,2015-06-18,260885.0
1630,2015-06-19,341883.0
1631,2015-06-20,247208.0
1632,2015-06-21,119697.0
1633,2015-06-22,170271.0
1634,2015-06-23,251846.0
1635,2015-06-24,327265.0
1636,2015-06-25,119194.0
1637,2015-06-26,46873.0
1638,2015-06-27,164249.0
1639,2015-06-28,152789.0
1640,2015-06-29,63046.0
1641,2015-06-30,73496.0
1642,2015-07-01,126091.0
1643,2015-07-02,296086.0
1644,2015-07-03,170729.0
1645,2015-07-04,110500.0
1646,2015-07-05,127736.0
1647,2015-07-06,286956.0
1648,2015-07-07,99067.0
1649,2015-07-08,535601.0
1650,2015-07-09,671798.0
1651,2015-07-10,543674.0
1652,2015-07-11,31855.0
1653,2015-07-12,143134.0
1654,2015-07-13,213872.0
1655,2015-07-14,150109.0
1656,2015-07-15,118554.0
1657,2015-07-16,48306.0
1658,2015-07-17,108855.0
1659,2015-07-18,169161.0
1660,2015-07-19,178160.0
1661,2015-07-20,233375.0
1662,2015-07-21,250619.0
1663,2015-07-22,81568.0
1664,2015-07-23,125122.0
1665,2015-07-24,124438.0
1666,2015-07-25,638770.0
1667,2015-07-26,500511.0
1668,2015-07-27,259382.0
1669,2015-07-28,606968.0
1670,2015-07-29,545501.0
1671,2015-07-30,742932.0
1672,2015-07-31,237836.0
1673,2015-08-01,89953.0
1674,2015-08-02,72183.0
1675,2015-08-03,108515.0
1676,2015-08-04,279384.0
1677,2015-08-05,81671.0
1678,2015-08-06,103423.0
1679,2015-08-07,157724.0
1680,2015-08-08,250452.0
1681,2015-08-09,120791.0
1682,2015-08-10,147096.0
1683,2015-08-11,199769.0
1684,2015-08-12,136967.0
1685,2015-08-13,230131.0
1686,2015-08-14,391437.0
1687,2015-08-15,119214.0
1688,2015-08-16,66926.0
1689,2015-08-17,213563.0
1690,2015-08-18,195359.0
1691,2015-08-19,103096.0
1692,2015-08-20,59455.0
1693,2015-08-21,63527.0
1694,2015-08-22,118615.0
1695,2015-08-23,317817.0
1696,2015-08-24,324843.0
1697,2015-08-25,509288.0
1698,2015-08-26,299608.0
1699,2015-08-27,320934.0
1700,2015-08-28,87106.0
1701,2015-08-29,41005.0
1702,2015-08-30,72857.0
1703,2015-08-31,78145.0
1704,2015-09-01,258829.0
1705,2015-09-02,196129.0
1706,2015-09-03,43182.0
1707,2015-09-04,143880.0
1708,2015-09-05,716901.0
1709,2015-09-06,929957.0
1710,2015-09-07,310864.0
1711,2015-09-08,196222.0
1712,2015-09-09,121785.0
1713,2015-09-10,171177.0
1714,2015-09-11,193812.0
1715,2015-09-12,180628.0
1716,2015-09-13,268693.0
1717,2015-09-14,332197.0
1718,2015-09-15,405465.0
1719,2015-09-16,331874.0
1720,2015-09-17,531557.0
1721,2015-09-18,290728.0
1722,2015-09-19,143956.0
1723,2015-09-20,292238.0
1724,2015-09-21,153515.0
1725,2015-09-22,287679.0
1726,2015-09-23,125615.0
1727,2015-09-24,206009.0
1728,2015-09-25,94761.0
1729,2015-09-26,104351.0
1730,2015-09-27,97013.0
1731,2015-09-28,98926.0
1732,2015-09-29,178281.0
1733,2015-09-30,131474.0
1734,2015-10-01,82893.0
1735,2015-10-02,82144.0
1736,2015-10-03,91349.0
1737,2015-10-04,88484.0
1738,2015-10-05,86402.0
1739,2015-10-06,411321.0
1740,2015-10-07,334180.0
1741,2015-10-08,104568.0
1742,2015-10-09,98356.0
1743,2015-10-10,297684.0
1744,2015-10-11,453952.0
1745,2015-10-12,295396.0
1746,2015-10-13,99691.0
1747,2015-10-14,154537.0
1748,2015-10-15,260153.0
1749,2015-10-16,49200.0
1750,2015-10-17,15311.0
1751,2015-10-18,23686.0
1752,2015-10-19,42335.0
1753,2015-10-20,61709.0
1754,2015-10-21,94413.0
1755,2015-10-22,324069.0
1756,2015-10-23,378304.0
1757,2015-10-24,125237.0
1758,2015-10-25,184411.0
1759,2015-10-26,121694.0
1760,2015-10-27,257054.0
1761,2015-10-28,254771.0
1762,2015-10-29,56349.0
1763,2015-10-30,38342.0
1764,2015-10-31,242293.0
1765,2015-11-01,210100.0
1766,2015-11-02,48658.0
1767,2015-11-03,45405.0
1768,2015-11-04,58301.0
1769,2015-11-05,59543.01
1770,2015-11-06,204165.49
1771,2015-11-07,422349.99
1772,2015-11-08,546256.0
1773,2015-11-09,790539.0
1774,2015-11-10,926709.0
1775,2015-11-11,562149.0
1776,2015-11-12,437472.0
1777,2015-11-13,576913.0
1778,2015-11-14,899293.0
1779,2015-11-15,700406.0
1780,2015-11-16,510257.0
1781,2015-11-17,642867.0
1782,2015-11-18,978847.0
1783,2015-11-19,982315.0
1784,2015-11-20,440869.0
1785,2015-11-21,212122.0
1786,2015-11-22,303927.0
1787,2015-11-23,172438.0
1788,2015-11-24,516151.0
1789,2015-11-25,280641.0
1790,2015-11-26,92499.0
1791,2015-11-27,204500.0
1792,2015-11-28,662782.0
1793,2015-11-29,996549.0
1794,2015-11-30,873492.0
1795,2015-12-01,634643.0
1796,2015-12-02,490682.0
1797,2015-12-03,348896.0
1798,2015-12-04,744093.0
1799,2015-12-05,870634.0
1800,2015-12-06,940230.0
1801,2015-12-07,205086.0
1802,2015-12-08,207821.0
1803,2015-12-09,401225.0
1804,2015-12-10,570362.0
1805,2015-12-11,804695.0
1806,2015-12-12,655570.0
1807,2015-12-13,545615.0
1808,2015-12-14,116982.0
1809,2015-12-15,106426.0
1810,2015-12-16,253294.0
1811,2015-12-17,486737.0
1812,2015-12-18,496853.0
1813,2015-12-19,420018.0
1814,2015-12-20,495246.0
1815,2015-12-21,769047.0
1816,2015-12-22,949961.0
1817,2015-12-23,865394.0
1818,2015-12-24,549859.0
1819,2015-12-25,586961.0
1820,2015-12-26,986780.0
1821,2015-12-27,713867.0
1822,2015-12-28,211084.0
1823,2015-12-29,462402.0
1824,2015-12-30,523992.0
1825,2015-12-31,539136.0
1826,2016-01-01,78943.79
1827,2016-01-02,473107.62
1828,2016-01-03,600575.95
1829,2016-01-04,347493.56
1830,2016-01-05,193448.24
1831,2016-01-06,116588.05
1832,2016-01-07,241989.9
1833,2016-01-08,821855.28
1834,2016-01-09,223736.71
1835,2016-01-10,411895.45
1836,2016-01-11,152112.37
1837,2016-01-12,319355.39
1838,2016-01-13,473398.09
1839,2016-01-14,248774.58
1840,2016-01-15,102131.59
1841,2016-01-16,62287.29
1842,2016-01-17,83907.18
1843,2016-01-18,63198.72
1844,2016-01-19,265145.48
1845,2016-01-20,236049.26
1846,2016-01-21,83435.58
1847,2016-01-22,267013.5
1848,2016-01-23,441459.01
1849,2016-01-24,297323.03
1850,2016-01-25,425989.98
1851,2016-01-26,645389.72
1852,2016-01-27,924548.62
1853,2016-01-28,751357.11
1854,2016-01-29,882247.3
1855,2016-01-30,1034558.28
1856,2016-01-31,805283.1
1857,2016-02-01,639737.68
1858,2016-02-02,1013054.42
1859,2016-02-03,868178.42
1860,2016-02-04,646897.39
1861,2016-02-05,363719.92
1862,2016-02-06,504575.51
1863,2016-02-07,625572.86
1864,2016-02-08,1036256.37
1865,2016-02-09,980690.13
1866,2016-02-10,618667.62
1867,2016-02-11,589605.13
1868,2016-02-12,165515.65
1869,2016-02-13,143879.17
1870,2016-02-14,270380.48
1871,2016-02-15,269963.01
1872,2016-02-16,99698.88
1873,2016-02-17,335646.51
1874,2016-02-18,100386.2
1875,2016-02-19,64728.13
1876,2016-02-20,785700.86
1877,2016-02-21,827501.58
1878,2016-02-22,805809.11
1879,2016-02-23,419611.61
1880,2016-02-24,495920.65
1881,2016-02-25,216242.4
1882,2016-02-26,177538.12
1883,2016-02-27,134816.88
1884,2016-02-28,162396.78
1885,2016-02-29,453913.06
1886,2016-03-01,207155.24
1887,2016-03-02,508252.85
1888,2016-03-03,106943.87
1889,2016-03-04,280297.93
1890,2016-03-05,243306.86000000002
1891,2016-03-06,196695.45
1892,2016-03-07,85057.28
1893,2016-03-08,52304.86
1894,2016-03-09,212800.06
1895,2016-03-10,151174.01
1896,2016-03-11,115104.22
1897,2016-03-12,97939.7
1898,2016-03-13,120784.53
1899,2016-03-14,58153.04
1900,2016-03-15,257384.12
1901,2016-03-16,279827.04
1902,2016-03-17,78277.0
1903,2016-03-18,202849.51
1904,2016-03-19,136110.4
1905,2016-03-20,436684.05
1906,2016-03-21,494178.01
1907,2016-03-22,253535.58
1908,2016-03-23,112872.5
1909,2016-03-24,91357.92
1910,2016-03-25,192690.09
1911,2016-03-26,210201.86
1912,2016-03-27,498077.78
1913,2016-03-28,530253.47
1914,2016-03-29,592932.25
1915,2016-03-30,394360.13
1916,2016-03-31,134733.98
1917,2016-04-01,87884.97
1918,2016-04-02,321056.39
1919,2016-04-03,157851.38
1920,2016-04-04,38052.8
1921,2016-04-05,140262.07
1922,2016-04-06,504263.86
1923,2016-04-07,409110.05
1924,2016-04-08,154421.94
1925,2016-04-09,54444.6
1926,2016-04-10,121041.66
1927,2016-04-11,155780.26
