,Date,Average_temp,Weighted_Average_Temperature
3778,2020-05-06,10.566666666666666,10.892374095817747
3779,2020-05-07,12.555555555555555,12.273204253162891
3780,2020-05-08,15.633333333333333,15.145505748412065
3781,2020-05-09,16.98888888888889,16.86885286755213
3782,2020-05-10,16.51111111111111,17.040106150348226
3783,2020-05-11,8.322222222222223,9.166794327113541
3784,2020-05-12,7.022222222222222,7.847494938878467
3785,2020-05-13,8.733333333333333,9.317711471055974
3786,2020-05-14,9.3,9.5442382591504
3787,2020-05-15,9.988888888888887,10.087002539811625
3788,2020-05-16,11.855555555555556,12.247641912152844
3789,2020-05-17,13.044444444444444,13.589065527374864
3790,2020-05-18,15.899999999999999,15.839558784820673
3791,2020-05-19,16.844444444444445,16.451419727763813
3792,2020-05-20,16.533333333333335,16.249421382933264
3793,2020-05-21,17.62222222222222,16.83930536584187
3794,2020-05-22,18.933333333333334,18.474548988140697
3795,2020-05-23,14.744444444444444,15.291258018564312
3796,2020-05-24,13.122222222222222,13.481852761072862
3797,2020-05-25,14.100000000000001,13.594572955625331
3798,2020-05-26,14.58888888888889,14.685289113027704
3799,2020-05-27,16.48888888888889,16.21146310988434
3800,2020-05-28,15.222222222222221,15.24586240780922
3801,2020-05-29,15.277777777777779,15.152968644498786
3802,2020-05-30,15.277777777777779,15.004110376626986
3803,2020-05-31,15.533333333333335,15.699792612956756
3804,2020-06-01,18.200000000000003,17.59468296742028
3805,2020-06-02,20.244444444444444,19.83391024846589
3806,2020-06-03,19.444444444444443,19.4289612783822
3807,2020-06-04,15.066666666666666,16.492341724106595
3808,2020-06-05,11.955555555555556,13.19212893338736
3809,2020-06-06,12.966666666666667,13.554859503165556
3810,2020-06-07,13.788888888888888,14.282356494434007
3811,2020-06-08,14.688888888888888,15.471138085485986
3812,2020-06-09,14.944444444444445,15.775906728860408
3813,2020-06-10,15.366666666666667,15.914106598249191
3814,2020-06-11,15.91111111111111,16.2553829884728
3815,2020-06-12,20.211111111111112,19.910696350076982
3816,2020-06-13,21.044444444444444,20.869158443751385
3817,2020-06-14,18.144444444444446,18.77522336522649
3818,2020-06-15,18.299999999999997,18.53838964414025
3819,2020-06-16,18.22222222222222,18.969958749982062
3820,2020-06-17,19.11111111111111,20.179436386524944
3821,2020-06-18,18.577777777777776,19.57869070441028
3822,2020-06-19,17.944444444444443,17.935078625583404
3823,2020-06-20,17.77777777777778,17.619443936567894
3824,2020-06-21,19.233333333333334,18.78760084589345
3825,2020-06-22,19.255555555555556,19.67462771063785
3826,2020-06-23,20.455555555555556,19.848538318230034
3827,2020-06-24,21.677777777777777,21.10605519653648
3828,2020-06-25,22.08888888888889,22.137480819677233
3829,2020-06-26,23.033333333333335,22.724407397565315
3830,2020-06-27,23.51111111111111,23.777564449114955
3831,2020-06-28,20.177777777777777,20.898089758582387
3832,2020-06-29,17.855555555555558,18.49533214692998
3833,2020-06-30,18.311111111111114,18.592413029135464
3834,2020-07-01,20.055555555555557,19.758097647613702
3835,2020-07-02,18.566666666666666,19.0060975784735
3836,2020-07-03,18.055555555555557,18.48544176687451
3837,2020-07-04,19.566666666666666,19.68867762063392
3838,2020-07-05,21.62222222222222,21.464248641927846
3839,2020-07-06,16.61111111111111,17.166887020294748
3840,2020-07-07,15.833333333333334,15.945281168617093
3841,2020-07-08,15.755555555555556,16.055106696169844
3842,2020-07-09,19.077777777777776,18.02347324127338
3843,2020-07-10,18.711111111111112,18.53390601950207
3844,2020-07-11,15.733333333333333,15.928139399401552
3845,2020-07-12,16.744444444444444,16.569668260443425
3846,2020-07-13,18.633333333333333,18.278657023734137
3847,2020-07-14,18.866666666666667,19.444354656345087
3848,2020-07-15,16.744444444444444,16.902143883277912
3849,2020-07-16,15.744444444444444,16.261673077098962
3850,2020-07-17,17.566666666666666,17.297334712333544
3851,2020-07-18,20.255555555555556,20.006187561425907
3852,2020-07-19,22.12222222222222,22.214165459719833
3853,2020-07-20,19.766666666666666,20.038839852580338
3854,2020-07-21,18.044444444444444,18.026443316403775
3855,2020-07-22,18.12222222222222,17.946516974213303
3856,2020-07-23,19.566666666666666,19.13887195578585
3857,2020-07-24,20.455555555555556,20.35519560509969
3858,2020-07-25,21.01111111111111,20.797220446402378
3859,2020-07-26,19.58888888888889,19.339230100354825
3860,2020-07-27,21.244444444444444,20.793599186360787
3861,2020-07-28,21.87777777777778,21.94192873306537
3862,2020-07-29,19.166666666666668,19.169599187367684
3863,2020-07-30,20.38888888888889,19.479045022773896
3864,2020-07-31,23.822222222222223,22.12670556250547
3865,2020-08-01,24.88888888888889,23.822606102310885
3866,2020-08-02,20.422222222222224,20.623066312586044
3867,2020-08-03,17.688888888888886,18.00941828840577
3868,2020-08-04,17.200000000000003,17.27092385993974
3869,2020-08-05,20.666666666666668,20.383126266539005
3870,2020-08-06,23.477777777777778,23.06590403793045
3871,2020-08-07,25.6,25.051935183074278
3872,2020-08-08,27.12222222222222,26.65586956264543
3873,2020-08-09,26.38888888888889,26.07769346607469
3874,2020-08-10,26.133333333333333,25.501921879458926
3875,2020-08-11,26.177777777777777,25.728137284919644
3876,2020-08-12,25.38888888888889,24.837206339787347
3877,2020-08-13,23.6,23.76075737217894
3878,2020-08-14,22.688888888888886,22.76945931271115
3879,2020-08-15,22.477777777777778,23.192929122146825
3880,2020-08-16,24.0,23.87646044622449
3881,2020-08-17,21.27777777777778,22.36255765214641
3882,2020-08-18,19.91111111111111,20.25802126615009
3883,2020-08-19,21.055555555555557,20.822236789585475
3884,2020-08-20,24.533333333333335,23.88373137756063
3885,2020-08-21,26.177777777777777,26.17673682243546
3886,2020-08-22,21.533333333333335,21.849950104100476
3887,2020-08-23,18.966666666666665,19.468751959776515
3888,2020-08-24,17.522222222222222,17.77917753869775
3889,2020-08-25,18.2,18.19772968412913
3890,2020-08-26,19.27777777777778,18.953939644798925
3891,2020-08-27,17.41111111111111,17.286097273048338
3892,2020-08-28,17.855555555555558,17.8208404679617
3893,2020-08-29,16.633333333333333,17.34352925322792
3894,2020-08-30,15.52222222222222,16.390921094331652
3895,2020-08-31,15.822222222222223,16.29866454524836
3896,2020-09-01,15.222222222222221,15.372974311645939
3897,2020-09-02,15.166666666666666,15.145104433170749
3898,2020-09-03,15.811111111111112,16.372995204741006
3899,2020-09-04,19.422222222222224,18.878658047411886
3900,2020-09-05,16.655555555555555,17.031023477210123
3901,2020-09-06,14.544444444444444,15.034768728121511
3902,2020-09-07,14.88888888888889,15.124132380664138
3903,2020-09-08,16.577777777777776,16.76480116779815
3904,2020-09-09,18.533333333333335,18.69835111525915
3905,2020-09-10,16.422222222222224,16.266449431619712
3906,2020-09-11,16.799999999999997,16.69869592684497
3907,2020-09-12,17.733333333333334,17.666600122019034
3908,2020-09-13,18.422222222222224,18.25319822521129
3909,2020-09-14,21.322222222222223,20.6263052122063
3910,2020-09-15,22.866666666666667,22.296605467798496
3911,2020-09-16,21.200000000000003,21.050459811712102
3912,2020-09-17,16.022222222222222,15.992311231934922
3913,2020-09-18,15.02222222222222,14.466750887935563
3914,2020-09-19,15.88888888888889,15.333492873231023
3915,2020-09-20,16.4,16.30003957101861
3916,2020-09-21,17.08888888888889,16.987922163235826
3917,2020-09-22,18.022222222222222,18.101002012701493
3918,2020-09-23,18.455555555555556,18.53716942026192
3919,2020-09-24,16.87777777777778,17.400012359650212
3920,2020-09-25,11.899999999999999,12.905470701713478
3921,2020-09-26,9.7,10.445681116157806
3922,2020-09-27,10.722222222222221,10.983677382754705
3923,2020-09-28,11.544444444444444,12.409966736346677
3924,2020-09-29,12.277777777777779,13.195360885424197
3925,2020-09-30,14.11111111111111,14.218685181584911
3926,2020-10-01,13.277777777777779,13.519600819378525
3927,2020-10-02,14.58888888888889,14.688887734687567
3928,2020-10-03,13.877777777777778,15.161550923814627
3929,2020-10-04,12.444444444444445,13.291482296290436
3930,2020-10-05,11.633333333333333,12.08291083271738
3931,2020-10-06,12.488888888888889,12.828937607931929
3932,2020-10-07,12.066666666666666,12.577376780454603
3933,2020-10-08,12.977777777777778,13.02460127541857
3934,2020-10-09,13.244444444444445,13.594083360764262
3935,2020-10-10,9.88888888888889,10.604830424843886
3936,2020-10-11,8.522222222222222,8.942991612638998
3937,2020-10-12,8.644444444444444,8.99530361820579
3938,2020-10-13,8.355555555555556,8.859407585938795
3939,2020-10-14,8.355555555555556,9.376964573953293
3940,2020-10-15,8.844444444444443,9.733716286704615
3941,2020-10-16,8.677777777777779,9.214949152164076
3942,2020-10-17,8.333333333333334,9.196543417823387
3943,2020-10-18,8.355555555555556,9.011956740720803
3944,2020-10-19,9.066666666666666,9.467993154448724
3945,2020-10-20,9.566666666666666,9.629081493391446
3946,2020-10-21,13.866666666666667,13.457868368970047
3947,2020-10-22,15.744444444444444,15.855836486106973
3948,2020-10-23,13.955555555555556,14.219282103184536
3949,2020-10-24,13.088888888888889,13.486910240998077
3950,2020-10-25,12.488888888888889,12.905746792637206
3951,2020-10-26,10.122222222222222,10.895148002406147
3952,2020-10-27,9.633333333333333,10.159867477363505
3953,2020-10-28,11.277777777777779,11.346273875920021
3954,2020-10-29,10.377777777777778,10.85645494689336
3955,2020-10-30,12.911111111111111,12.688064253063882
3956,2020-10-31,13.422222222222222,13.887453755147861
3957,2020-11-01,13.577777777777778,13.55848107366679
3958,2020-11-02,17.533333333333335,17.360827989162104
3959,2020-11-03,11.033333333333333,12.259325977006014
3960,2020-11-04,7.366666666666666,8.781023976462794
3961,2020-11-05,5.988888888888889,7.508990315588943
3962,2020-11-06,6.777777777777778,8.143702363848131
3963,2020-11-07,7.8999999999999995,8.172216555168301
3964,2020-11-08,8.288888888888888,7.735844109988973
3965,2020-11-09,8.588888888888889,7.97148069029108
3966,2020-11-10,7.011111111111111,7.052378032781687
3967,2020-11-11,7.7666666666666675,7.823775738048583
3968,2020-11-12,8.988888888888889,9.193542053395198
3969,2020-11-13,9.38888888888889,9.644012655677683
3970,2020-11-14,12.155555555555557,12.051757709237425
3971,2020-11-15,11.622222222222222,11.59068386120843
3972,2020-11-16,10.38888888888889,10.876844165955616
3973,2020-11-17,10.377777777777778,10.698277880346
3974,2020-11-18,10.466666666666667,10.926665731372022
3975,2020-11-19,8.666666666666666,9.536971833674517
3976,2020-11-20,3.922222222222222,4.905987885528997
3977,2020-11-21,3.8666666666666663,4.643743562682181
3978,2020-11-22,6.688888888888889,7.6157261403581336
3979,2020-11-23,6.166666666666667,7.138070248291362
3980,2020-11-24,4.877777777777777,5.417215096427507
3981,2020-11-25,3.9111111111111114,3.857968135596691
3982,2020-11-26,4.5,5.223773313107028
3983,2020-11-27,3.177777777777778,4.745618277447381
3984,2020-11-28,2.288888888888889,3.258659034170112
3985,2020-11-29,1.1222222222222222,2.4401250883866026
3986,2020-11-30,0.21111111111111114,1.6654409663920724
3987,2020-12-01,2.977777777777778,3.2729442725775275
3988,2020-12-02,1.4555555555555555,1.835042931114962
3989,2020-12-03,1.5777777777777777,1.804203976014727
3990,2020-12-04,3.1999999999999997,3.33529612354213
3991,2020-12-05,3.0444444444444443,4.1028088123215225
3992,2020-12-06,3.4000000000000004,5.330605766343205
3993,2020-12-07,4.177777777777778,5.448125004142958
3994,2020-12-08,2.933333333333333,4.173312049786316
3995,2020-12-09,1.9777777777777779,2.92815935272688
3996,2020-12-10,0.7333333333333334,1.6693469095378488
3997,2020-12-11,1.9333333333333331,2.064911976719219
3998,2020-12-12,4.311111111111111,3.946382234727127
3999,2020-12-13,5.466666666666666,5.300280126899121
4000,2020-12-14,5.955555555555556,6.368173162307548
4001,2020-12-15,6.644444444444444,6.993886630038581
4002,2020-12-16,7.322222222222223,7.898853833333348
4003,2020-12-17,6.788888888888889,7.020581536226487
4004,2020-12-18,5.688888888888889,6.291734800671902
4005,2020-12-19,5.766666666666667,5.232846982915405
4006,2020-12-20,6.044444444444444,5.79403832733405
4007,2020-12-21,6.311111111111111,6.661154408111623
4008,2020-12-22,11.366666666666667,10.774954314184992
4009,2020-12-23,10.222222222222221,9.611799832737768
4010,2020-12-24,6.188888888888889,7.171962590787421
4011,2020-12-25,2.177777777777778,3.1305944303707403
4012,2020-12-26,1.5333333333333332,2.2430362265291457
4013,2020-12-27,2.3555555555555556,2.9319448375301747
4014,2020-12-28,3.233333333333333,3.8669789163498374
4015,2020-12-29,2.677777777777778,3.6499251162944075
4016,2020-12-30,3.2,3.8180430671298504
4017,2020-12-31,2.466666666666667,3.4656155454024997
4018,2021-01-01,2.066666666666667,3.0253762749927358
4019,2021-01-02,1.6111111111111112,2.463487294187281
4020,2021-01-03,1.5666666666666667,2.3661543355311916
4021,2021-01-04,1.1333333333333335,2.104260286681793
4022,2021-01-05,1.4666666666666666,2.4724328448516517
4023,2021-01-06,1.4666666666666666,2.3375248965561046
4024,2021-01-07,1.1,2.0535612196633726
4025,2021-01-08,0.7888888888888889,1.833189344387263
4026,2021-01-09,0.3888888888888889,1.6914111590775927
4027,2021-01-10,-0.5333333333333334,0.8003904071997103
4028,2021-01-11,-0.36666666666666664,0.8463098892389066
4029,2021-01-12,2.611111111111111,3.0962292578344703
4030,2021-01-13,1.8111111111111111,2.798019787690913
4031,2021-01-14,1.0,2.034882943707877
4032,2021-01-15,-0.4111111111111111,0.5123851162960856
4033,2021-01-16,-1.1666666666666667,-0.22691486265139388
4034,2021-01-17,-0.9777777777777779,-0.24027081982239543
4035,2021-01-18,2.466666666666667,2.213096849228965
4036,2021-01-19,4.022222222222222,4.434444490780313
4037,2021-01-20,6.588888888888889,7.100447993268565
4038,2021-01-21,8.266666666666666,8.766368485560228
4039,2021-01-22,5.977777777777778,7.209261766399591
4040,2021-01-23,2.6555555555555554,3.4442507446626327
4041,2021-01-24,0.9222222222222223,2.1387548202006528
4042,2021-01-25,0.3222222222222222,1.5191460715149667
4043,2021-01-26,1.2999999999999998,1.9139517040584546
4044,2021-01-27,1.5444444444444445,2.512640028837506
4045,2021-01-28,4.033333333333333,3.886191677952994
4046,2021-01-29,5.366666666666667,3.9213486148842915
4047,2021-01-30,1.7000000000000002,2.116996020998148
4048,2021-01-31,-0.911111111111111,-0.96334757056517
4049,2021-02-01,1.5222222222222224,0.7835888598017106
4050,2021-02-02,5.233333333333333,4.429056455240572
4051,2021-02-03,7.866666666666666,7.001966174498627
4052,2021-02-04,6.0,5.25826827455675
4053,2021-02-05,5.322222222222222,4.464161234951412
4054,2021-02-06,3.0555555555555554,2.6791021137854742
4055,2021-02-07,-1.4555555555555555,-1.0399306315680568
4056,2021-02-08,-4.466666666666667,-3.464864736508283
4057,2021-02-09,-6.611111111111111,-4.970586172144168
4058,2021-02-10,-6.544444444444444,-4.771906598970801
4059,2021-02-11,-5.833333333333333,-4.320551320951251
4060,2021-02-12,-6.544444444444444,-4.8949378715708995
4061,2021-02-13,-6.511111111111111,-5.17078130022681
4062,2021-02-14,-3.7000000000000006,-3.2845615634344987
4063,2021-02-15,-0.8,-0.9994462994175186
4064,2021-02-16,5.122222222222223,4.615354604070395
4065,2021-02-17,7.355555555555556,7.321683902910712
4066,2021-02-18,7.022222222222222,7.791082701163377
4067,2021-02-19,7.011111111111111,7.61055825427031
4068,2021-02-20,9.333333333333334,8.803269358228729
4069,2021-02-21,10.2,9.968670694866585
4070,2021-02-22,8.966666666666667,8.935983800047879
4071,2021-02-23,11.666666666666666,11.583045194617505
4072,2021-02-24,12.822222222222223,13.164624021202549
4073,2021-02-25,12.11111111111111,12.43405909288894
4074,2021-02-26,7.455555555555557,8.628427178711398
4075,2021-02-27,4.777777777777778,5.753755911424352
4076,2021-02-28,5.033333333333334,5.015049430629597
4077,2021-03-01,4.833333333333333,5.735750863014883
4078,2021-03-02,6.5,6.220578272204808
4079,2021-03-03,7.7333333333333325,7.702402194093834
4080,2021-03-04,5.655555555555555,6.206876379080626
4081,2021-03-05,2.388888888888889,3.109069373718148
4082,2021-03-06,1.6222222222222222,2.790594960669378
4083,2021-03-07,2.3,3.5191973644828964
4084,2021-03-08,2.3666666666666667,2.878156109682204
4085,2021-03-09,3.0,3.326157584449429
4086,2021-03-10,5.199999999999999,4.9510963546751405
4087,2021-03-11,8.855555555555556,8.550019814877109
4088,2021-03-12,6.955555555555556,7.816609708509441
4089,2021-03-13,6.555555555555555,7.069053424483166
4090,2021-03-14,4.7555555555555555,5.708848620128542
4091,2021-03-15,4.988888888888889,5.560155332190563
4092,2021-03-16,4.611111111111111,5.142361119443643
4093,2021-03-17,2.9444444444444446,3.4367275438874567
4094,2021-03-18,2.322222222222222,3.3663058566198347
4095,2021-03-19,2.177777777777778,2.4213168557016296
4096,2021-03-20,1.8333333333333333,2.472694184746816
4097,2021-03-21,4.822222222222222,5.4407477361828045
4098,2021-03-22,4.944444444444445,5.643327295033075
4099,2021-03-23,6.111111111111111,6.541079978348376
4100,2021-03-24,7.877777777777778,8.50609886226609
4101,2021-03-25,9.177777777777777,9.814160349721885
4102,2021-03-26,11.0,11.285237341784104
4103,2021-03-27,7.277777777777778,8.10126223662009
4104,2021-03-28,8.988888888888889,8.951304664706521
4105,2021-03-29,13.11111111111111,13.463711571913404
4106,2021-03-30,14.2,14.360503114120014
4107,2021-03-31,15.633333333333333,15.338297781648361
4108,2021-04-01,13.233333333333334,13.157916322399085
4109,2021-04-02,6.944444444444445,7.713876581215025
4110,2021-04-03,6.533333333333333,6.759479050392887
4111,2021-04-04,5.533333333333333,6.434045172549696
4112,2021-04-05,3.711111111111111,4.72934058455188
4113,2021-04-06,1.2444444444444445,2.458736607127499
4114,2021-04-07,1.8888888888888888,3.061395492612613
4115,2021-04-08,3.855555555555556,4.698780002673309
4116,2021-04-09,8.055555555555555,8.399991458164347
4117,2021-04-10,8.944444444444445,9.042070403353367
4118,2021-04-11,8.577777777777778,10.015190840802754
4119,2021-04-12,3.533333333333333,4.946121700348882
4120,2021-04-13,3.888888888888889,4.866527113657514
4121,2021-04-14,3.5888888888888886,4.6720152178927465
4122,2021-04-15,4.177777777777778,4.861637709871769
4123,2021-04-16,5.800000000000001,6.535592159400387
4124,2021-04-17,7.155555555555556,8.001331318086633
4125,2021-04-18,8.066666666666666,8.453533639099724
4126,2021-04-19,8.744444444444445,9.505884922007082
4127,2021-04-20,10.2,10.77721305914097
4128,2021-04-21,10.444444444444445,10.708109063298778
4129,2021-04-22,8.0,8.785024324513232
4130,2021-04-23,8.322222222222223,8.960785456190663
4131,2021-04-24,8.922222222222222,9.063096559746322
4132,2021-04-25,7.644444444444444,8.062390549339884
4133,2021-04-26,7.877777777777778,7.67408008499546
4134,2021-04-27,9.233333333333333,9.039829572758022
4135,2021-04-28,12.333333333333334,12.029259185389131
4136,2021-04-29,10.777777777777779,11.35661236671527
4137,2021-04-30,8.11111111111111,9.185234212015242
4138,2021-05-01,9.100000000000001,9.562329523042525
4139,2021-05-02,7.555555555555555,8.282546697116324
4140,2021-05-03,8.31111111111111,8.5054722120577
4141,2021-05-04,10.255555555555555,10.659416857774158
4142,2021-05-05,7.477777777777778,8.58313953239575
4143,2021-05-06,7.455555555555555,8.132397554819832
4144,2021-05-07,6.9,7.2688167954976315
4145,2021-05-08,10.61111111111111,10.58994052851811
4146,2021-05-09,19.53333333333333,18.882241464939916
4147,2021-05-10,18.91111111111111,20.054560832595712
4148,2021-05-11,14.655555555555557,16.437393815459263
4149,2021-05-12,12.344444444444443,12.987201905248892
4150,2021-05-13,11.955555555555556,12.053130998111817
4151,2021-05-14,11.777777777777779,11.677942530227654
4152,2021-05-15,11.555555555555555,12.431875479167195
4153,2021-05-16,11.81111111111111,12.490095095467602
4154,2021-05-17,11.600000000000001,12.506134523171324
4155,2021-05-18,11.100000000000001,11.66077289516122
4156,2021-05-19,10.955555555555556,11.726826247399586
4157,2021-05-20,12.11111111111111,12.588575001134856
4158,2021-05-21,13.433333333333334,13.846627095088673
4159,2021-05-22,11.733333333333333,12.676282703881997
4160,2021-05-23,11.733333333333333,12.090840450341016
4161,2021-05-24,13.3,14.250212492845794
4162,2021-05-25,10.622222222222222,11.764646944871513
4163,2021-05-26,10.977777777777778,11.754988335527669
4164,2021-05-27,10.81111111111111,11.559904312980914
4165,2021-05-28,12.31111111111111,12.344110509201647
4166,2021-05-29,13.11111111111111,13.058650400035644
4167,2021-05-30,14.333333333333334,14.144386717596593
4168,2021-05-31,15.777777777777779,15.50193621933823
4169,2021-06-01,17.566666666666666,17.263927030907436
4170,2021-06-02,19.344444444444445,18.678837618949046
4171,2021-06-03,20.22222222222222,20.233785921964035
4172,2021-06-04,20.38888888888889,19.970128672097808
4173,2021-06-05,18.799999999999997,19.843376205013456
4174,2021-06-06,17.12222222222222,18.491746497448823
4175,2021-06-07,17.922222222222224,18.727502973909726
4176,2021-06-08,19.133333333333333,19.716184093507763
4177,2021-06-09,20.08888888888889,20.108471277406355
4178,2021-06-10,20.555555555555557,20.839413422580137
4179,2021-06-11,21.144444444444446,21.293659960934107
4180,2021-06-12,19.299999999999997,19.303123433804508
4181,2021-06-13,16.866666666666667,16.77001084007611
4182,2021-06-14,19.977777777777778,19.66199315260275
4183,2021-06-15,20.544444444444444,20.108203703145872
4184,2021-06-16,23.08888888888889,22.05344530913516
4185,2021-06-17,26.62222222222222,26.11628986794809
4186,2021-06-18,26.866666666666667,26.82692901793307
4187,2021-06-19,26.077777777777776,26.51653143072475
4188,2021-06-20,24.022222222222222,24.694719039474776
4189,2021-06-21,19.966666666666665,21.4410712854783
4190,2021-06-22,16.522222222222222,17.424959512286357
4191,2021-06-23,17.555555555555557,17.636227619950073
4192,2021-06-24,17.477777777777778,17.503560804318713
4193,2021-06-25,17.98888888888889,18.586366718457487
4194,2021-06-26,19.87777777777778,20.143966061558444
4195,2021-06-27,21.355555555555554,21.387585096359544
4196,2021-06-28,22.955555555555556,23.363931956307752
4197,2021-06-29,20.055555555555557,21.150459115275595
4198,2021-06-30,16.466666666666665,17.397752163085627
4199,2021-07-01,14.855555555555554,15.633590097444893
4200,2021-07-02,17.655555555555555,18.230814437179035
4201,2021-07-03,19.4,19.29244350452554
4202,2021-07-04,19.266666666666666,20.17172747214611
4203,2021-07-05,18.37777777777778,19.017968212792063
4204,2021-07-06,20.27777777777778,21.15186148666706
4205,2021-07-07,19.01111111111111,19.258209312396495
4206,2021-07-08,18.4,18.812490680966384
4207,2021-07-09,17.544444444444444,17.678155086004455
4208,2021-07-10,18.87777777777778,19.062142273922237
4209,2021-07-11,19.055555555555557,19.972147012207692
4210,2021-07-12,20.91111111111111,21.20566916094421
4211,2021-07-13,20.022222222222222,21.240112191725107
4212,2021-07-14,18.555555555555557,19.7484856491707
4213,2021-07-15,19.188888888888886,20.12921843126755
4214,2021-07-16,19.5,20.7336282923721
4215,2021-07-17,20.666666666666668,21.170980699227282
4216,2021-07-18,20.88888888888889,20.95151461094414
4217,2021-07-19,18.644444444444446,18.51571370519071
4218,2021-07-20,17.933333333333334,18.16749922993422
4219,2021-07-21,18.88888888888889,18.87104341207569
4220,2021-07-22,19.922222222222224,19.798631166641062
4221,2021-07-23,20.144444444444446,20.016346187005958
4222,2021-07-24,20.711111111111112,21.493962499663322
4223,2021-07-25,21.211111111111112,21.69761723061102
4224,2021-07-26,20.88888888888889,21.751533070706852
4225,2021-07-27,20.41111111111111,21.28980973270851
4226,2021-07-28,19.455555555555556,20.075355579081496
4227,2021-07-29,19.022222222222222,19.609648582336376
4228,2021-07-30,20.08888888888889,20.204536167835492
4229,2021-07-31,18.88888888888889,19.43983467436517
4230,2021-08-01,16.799999999999997,17.257780156476695
4231,2021-08-02,16.233333333333334,16.83243970181442
4232,2021-08-03,16.22222222222222,16.83659457486034
4233,2021-08-04,17.01111111111111,17.223333307881237
4234,2021-08-05,18.01111111111111,18.052769589521166
4235,2021-08-06,18.355555555555554,18.84371842384169
4236,2021-08-07,18.200000000000003,18.643439815677592
4237,2021-08-08,17.37777777777778,18.058887431779638
4238,2021-08-09,17.41111111111111,17.695607398773586
4239,2021-08-10,18.044444444444444,18.154720140347898
4240,2021-08-11,19.299999999999997,18.972109908084647
4241,2021-08-12,21.188888888888886,21.06368129790256
4242,2021-08-13,22.211111111111112,22.608190110047875
4243,2021-08-14,21.333333333333332,21.45354881805915
4244,2021-08-15,21.255555555555556,20.93786116630627
4245,2021-08-16,17.1,17.924292804392884
4246,2021-08-17,14.322222222222223,14.98837543431836
4247,2021-08-18,16.533333333333335,16.680287196988242
4248,2021-08-19,17.855555555555554,18.069223573150545
4249,2021-08-20,18.233333333333334,18.15276594791343
4250,2021-08-21,19.61111111111111,19.171728193755015
4251,2021-08-22,18.022222222222222,18.095493082497605
4252,2021-08-23,16.844444444444445,17.00478889037779
4253,2021-08-24,15.97777777777778,16.22786818353334
4254,2021-08-25,16.177777777777777,16.019306755358556
4255,2021-08-26,15.011111111111111,15.2024523878668
4256,2021-08-27,14.333333333333334,14.700908555957373
4257,2021-08-28,14.811111111111112,15.083326118642741
4258,2021-08-29,14.822222222222223,15.322735261914247
4259,2021-08-30,16.033333333333335,15.995006659359397
4260,2021-08-31,16.01111111111111,16.247551945982035
4261,2021-09-01,15.444444444444445,15.993066588643403
4262,2021-09-02,16.188888888888886,16.14705209756186
4263,2021-09-03,17.344444444444445,16.953732039594847
4264,2021-09-04,16.344444444444445,16.09783496351218
4265,2021-09-05,17.355555555555554,16.859804118423405
4266,2021-09-06,17.711111111111112,17.260635109814192
4267,2021-09-07,18.211111111111112,17.834559369239976
4268,2021-09-08,19.244444444444444,18.902958806284346
4269,2021-09-09,20.41111111111111,20.2417511249757
4270,2021-09-10,20.066666666666666,19.96276503079886
4271,2021-09-11,18.700000000000003,19.068835423076365
4272,2021-09-12,17.58888888888889,18.02847170030273
4273,2021-09-13,16.766666666666666,16.766140339674738
4274,2021-09-14,18.577777777777776,17.78044682359087
4275,2021-09-15,18.799999999999997,18.500905333889698
4276,2021-09-16,16.366666666666667,17.121134724970094
4277,2021-09-17,15.233333333333333,15.259505900956828
4278,2021-09-18,15.188888888888888,15.116848661746916
4279,2021-09-19,13.9,14.091069401743425
4280,2021-09-20,12.88888888888889,13.250957428179149
4281,2021-09-21,12.899999999999999,13.121993271752126
4282,2021-09-22,12.988888888888889,13.622958700560245
4283,2021-09-23,15.02222222222222,15.02613408181518
4284,2021-09-24,15.988888888888889,15.890224909553456
4285,2021-09-25,17.055555555555557,17.42164943349925
4286,2021-09-26,18.5,18.698087300077624
4287,2021-09-27,17.38888888888889,17.919268753419775
4288,2021-09-28,14.066666666666666,14.990327226983679
4289,2021-09-29,12.777777777777779,13.596636673188279
4290,2021-09-30,11.355555555555556,12.00067394076413
4291,2021-10-01,13.133333333333333,13.361406425826619
4292,2021-10-02,15.455555555555556,15.431695764986413
4293,2021-10-03,17.48888888888889,17.93172160026341
4294,2021-10-04,13.333333333333334,14.174523941599016
4295,2021-10-05,12.533333333333333,12.942930376571608
4296,2021-10-06,11.733333333333333,12.671606661389973
4297,2021-10-07,11.422222222222222,11.840891453826304
4298,2021-10-08,11.31111111111111,11.843275590915885
4299,2021-10-09,10.277777777777779,10.484419683376473
4300,2021-10-10,8.566666666666666,8.855480153951065
4301,2021-10-11,9.333333333333334,9.734145694348452
4302,2021-10-12,8.88888888888889,9.502820030822768
4303,2021-10-13,8.011111111111111,8.568928938556093
4304,2021-10-14,10.566666666666668,11.06343612708137
4305,2021-10-15,10.166666666666666,10.978753601856313
4306,2021-10-16,8.2,9.486932191334098
4307,2021-10-17,8.777777777777779,9.563066923436374
4308,2021-10-18,9.977777777777778,10.834111787120673
4309,2021-10-19,12.477777777777778,12.818876097485335
4310,2021-10-20,15.47777777777778,15.734985303092104
4311,2021-10-21,11.655555555555557,12.66505708723572
4312,2021-10-22,7.722222222222222,8.351222426463648
4313,2021-10-23,7.7333333333333325,8.309013021097076
4314,2021-10-24,7.377777777777778,7.953600371141921
