,Date,Nuclear_prod,Coal_prod,Oil_prod,Gas_prod
4298,2022-10-08,96.6,406.4,2.6,64.5
4299,2022-10-09,96.9,377.70000000000005,2.6,55.6
4300,2022-10-10,96.8,467.70000000000005,2.7,74
4301,2022-10-11,96.7,517.6,3.7,138.5
4302,2022-10-12,96.7,534.5,2.7,153.1
4303,2022-10-13,96.6,547.4,2.7,156.8
4304,2022-10-14,96.4,527.4000000000001,2.7,151.9
4305,2022-10-15,96,396.8,2.6,69
4306,2022-10-16,95.5,336.7,2.6,68.3
4307,2022-10-17,95,431.0,2.6,133.1
4308,2022-10-18,96,472.3,2.7,176.3
4309,2022-10-19,96.5,425.5,3,179.3
4310,2022-10-20,96.4,372.6,3,114
4311,2022-10-21,67.3,415.6,2.6,158.3
4312,2022-10-22,63.1,314.3,2.6,107.5
4313,2022-10-23,63,286.0,2.7,82
4314,2022-10-24,62.9,273.1,2.6,103.4
4315,2022-10-25,63.1,314.8,2.7,158.5
4316,2022-10-26,63.1,383.5,2.7,171.1
4317,2022-10-27,62.9,377.5,2.7,106.8
4318,2022-10-28,62.6,359.3,2.7,93
4319,2022-10-29,67,314.0,2.6,91.9
4320,2022-10-30,77.9,333.5,2.7,77
4321,2022-10-31,91.2,347.70000000000005,2.6,150
4322,2022-11-01,93.6,268.1,4.3,51.7
4323,2022-11-02,96,292.3,4.5,94.2
4324,2022-11-03,96.1,347.1,4.7,116
4325,2022-11-04,96.3,461.8,4.3,146.8
4326,2022-11-05,96.5,377.8,4.3,83.9
4327,2022-11-06,96.2,231.2,4.3,57.5
4328,2022-11-07,95.5,324.70000000000005,4.3,86.4
4329,2022-11-08,95.7,346.6,4.2,92.1
4330,2022-11-09,95.2,382.09999999999997,4.2,90.4
4331,2022-11-10,95.2,413.2,4.1,81.8
4332,2022-11-11,95.7,439.3,4.1,96
4333,2022-11-12,95.9,506.8,4.1,98.3
4334,2022-11-13,95.6,487.0,4.3,88.7
4335,2022-11-14,95.4,544.0,4.4,148.2
4336,2022-11-15,94.9,585.9,4.9,98.3
4337,2022-11-16,94.7,521.9,5.5,106.7
4338,2022-11-17,94.4,430.9,5.2,100.2
4339,2022-11-18,94.5,575.0999999999999,4.3,126
4340,2022-11-19,94.8,585.1,4.3,121.3
4341,2022-11-20,94.4,572.0,4.3,110.7
4342,2022-11-21,94.1,569.6,5.5,182.4
4343,2022-11-22,93.6,533.0,6,157.3
4344,2022-11-23,93.3,560.0999999999999,6,146.3
4345,2022-11-24,92.9,568.9,5.5,162.4
4346,2022-11-25,92.9,584.0,4.4,171.4
4347,2022-11-26,92.6,611.4,4.4,124.1
4348,2022-11-27,92.7,484.79999999999995,4.3,108.6
4349,2022-11-28,89.3,591.1,7.4,203.9
4350,2022-11-29,92,659.2,6.8,277
4351,2022-11-30,92,680.0999999999999,6.1,308.6
4352,2022-12-01,89.7,695.3,7.1,285.3
4353,2022-12-02,90.2,660.9000000000001,6.8,239.8
4354,2022-12-03,86.9,588.3,6.2,214
4355,2022-12-04,86.2,557.9,7,186.1
4356,2022-12-05,89.5,650.3,7.9,249.8
4357,2022-12-06,89.7,674.3,7.7,273.6
4358,2022-12-07,86.1,635.8,11,250.3
4359,2022-12-08,88.6,684.2,8.1,270.7
4360,2022-12-09,87.6,649.1,8.5,288.9
4361,2022-12-10,89.3,625.8,5.1,259.6
4362,2022-12-11,89.8,631.0999999999999,5.1,241
4363,2022-12-12,89.6,682.9,7.7,303.6
4364,2022-12-13,89.3,683.4,7.3,299.7
4365,2022-12-14,89,679.3,8.8,291.8
4366,2022-12-15,88.8,628.8,8.5,291
4367,2022-12-16,88.5,637.7,6.8,294
4368,2022-12-17,88.4,602.0,5.3,227.3
4369,2022-12-18,87.9,513.5,5.1,180.7
4370,2022-12-19,87.6,437.70000000000005,5.1,187.7
4371,2022-12-20,87.1,423.6,5.8,155
4372,2022-12-21,86.8,492.3,5.2,141.6
4373,2022-12-22,86.3,461.6,5.2,110.8
4374,2022-12-23,85.8,461.6,5.1,127.3
4375,2022-12-24,85.6,348.5,4.9,95.8
4376,2022-12-25,85.5,253.0,4.9,76.2
4377,2022-12-26,85,205.4,5,69.8
4378,2022-12-27,85.2,249.29999999999998,5,83.8
4379,2022-12-28,84.6,183.6,5.2,77.7
4380,2022-12-29,83.9,198.5,5.4,71.1
4381,2022-12-30,83.3,188.3,5.4,64.6
4382,2022-12-31,80.4,141.2,5.4,59.3
4383,2023-01-01,58.9,144.6,5,50.6
4384,2023-01-02,58.9,328.5,5,72.6
4385,2023-01-03,58.9,466.0,4.9,104
4386,2023-01-04,58.3,239.8,4.9,71.9
4387,2023-01-05,58,360.4,5,106.9
4388,2023-01-06,57.9,349.6,5.1,95.5
4389,2023-01-07,57.7,223.3,5.2,70
4390,2023-01-08,57.8,210.9,5.3,70.6
4391,2023-01-09,57.5,436.09999999999997,5.3,110.2
4392,2023-01-10,57.3,493.09999999999997,5.1,112.1
4393,2023-01-11,56.8,391.0,5.1,97.6
4394,2023-01-12,56.3,266.4,4.9,81.3
4395,2023-01-13,55.5,219.89999999999998,4.8,99.1
4396,2023-01-14,56.1,171.5,4.9,73.5
4397,2023-01-15,55.8,181.6,4.8,74.4
4398,2023-01-16,55.7,437.9,4.7,138.8
4399,2023-01-17,55.4,532.8,6.8,179.5
4400,2023-01-18,54.9,598.8,4.8,224.8
4401,2023-01-19,61.2,588.8,7.1,231.6
4402,2023-01-20,65.6,663.1,5.4,267.2
4403,2023-01-21,63.9,613.3,5.9,196.7
4404,2023-01-22,50.2,613.0,5.2,208.8
4405,2023-01-23,51.4,683.9000000000001,5.9,282.6
4406,2023-01-24,51.1,699.7,7.2,275.6
4407,2023-01-25,51.2,708.3,6.2,297.9
4408,2023-01-26,51.1,695.1,7.1,281.7
4409,2023-01-27,51,668.7,5.4,270.9
4410,2023-01-28,50.8,623.5,4.7,247.5
4411,2023-01-29,50.8,349.9,4.6,194.6
4412,2023-01-30,50.6,307.7,6.5,176.2
4413,2023-01-31,50.5,308.1,6.7,196.9
4414,2023-02-01,49.6,279.7,4.1,168.6
4415,2023-02-02,50.4,455.1,2.8,182.3
4416,2023-02-03,50.2,367.8,4.9,144.1
4417,2023-02-04,50.4,489.2,2.8,155.7
4418,2023-02-05,55.6,465.9,2.8,127.4
4419,2023-02-06,62,598.7,2.9,266.1
4420,2023-02-07,67.1,604.9,3.9,280.2
4421,2023-02-08,71.7,599.4,3.9,243.1
4422,2023-02-09,73.2,535.2,2.6,239.9
4423,2023-02-10,73.5,506.6,2.6,219.7
4424,2023-02-11,73.2,430.1,2.6,142.5
4425,2023-02-12,73,590.4000000000001,2.7,164.7
4426,2023-02-13,73,646.0,2.7,268.2
4427,2023-02-14,72.9,665.0,2.7,277.6
4428,2023-02-15,72.9,665.5,2.7,222.8
4429,2023-02-16,72.5,602.9,2.8,164
4430,2023-02-17,71.8,290.6,2.9,103.8
4431,2023-02-18,71.4,238.1,2.8,88.4
4432,2023-02-19,71.7,263.0,2.7,106.7
4433,2023-02-20,71.5,281.5,3.1,112.2
4434,2023-02-21,71.7,472.5,3.3,169.8
4435,2023-02-22,71.5,605.2,3.5,224.9
4436,2023-02-23,71.4,620.4,2.9,232.6
4437,2023-02-24,71.3,456.6,3.9,180.7
4438,2023-02-25,71.6,299.79999999999995,2.8,115.4
4439,2023-02-26,71.6,326.9,2.8,130.8
4440,2023-02-27,71.5,572.7,2.7,244.1
4441,2023-02-28,71.4,573.5999999999999,3.3,247.1
4442,2023-03-01,71.1,541.0999999999999,2.2,244.8
4443,2023-03-02,70.8,549.6,2.1,242.5
4444,2023-03-03,70.8,527.7,2.8,238.5
4445,2023-03-04,70.8,384.4,2,148.3
4446,2023-03-05,70.7,423.1,1.8,167.5
4447,2023-03-06,70.5,546.6,1.7,255.2
4448,2023-03-07,70.3,431.90000000000003,1.8,183.1
4449,2023-03-08,70,561.2,1.7,260
4450,2023-03-09,69.6,501.0,1.7,218.7
4451,2023-03-10,69.5,358.5,1.7,166.3
4452,2023-03-11,69.9,307.3,1.7,127.9
4453,2023-03-12,69.6,212.10000000000002,1.8,113.3
4454,2023-03-13,68.6,208.10000000000002,1.7,91.3
4455,2023-03-14,68.8,273.8,1.8,104.1
4456,2023-03-15,69.3,397.59999999999997,1.7,168.5
4457,2023-03-16,69.1,331.2,1.7,139.1
4458,2023-03-17,68.5,332.29999999999995,1.8,97.7
4459,2023-03-18,68.2,302.5,1.8,87.3
4460,2023-03-19,68.1,333.7,1.9,101.8
4461,2023-03-20,68.1,432.4,1.8,191.2
4462,2023-03-21,68,434.0,1.8,185.7
4463,2023-03-22,67.6,268.0,1.8,102.2
4464,2023-03-23,67.4,246.8,1.8,98.2
4465,2023-03-24,67.3,228.4,1.8,90.5
4466,2023-03-25,67.6,159.0,1.8,67.6
4467,2023-03-26,64.9,155.39999999999998,1.7,66.9
4468,2023-03-27,67.9,268.29999999999995,1.8,98.2
4469,2023-03-28,67.9,365.6,1.8,129.4
4470,2023-03-29,67.4,381.2,1.8,151.7
4471,2023-03-30,66.8,249.7,1.8,94.2
4472,2023-03-31,66.9,252.2,1.8,104.6
4473,2023-04-01,67,189.6,1.4,63.8
4474,2023-04-02,66.8,215.6,1.4,75.3
4475,2023-04-03,66.6,395.79999999999995,1.4,148.7
4476,2023-04-04,66.5,476.9,1.4,170.9
4477,2023-04-05,66,489.79999999999995,1.4,179.8
4478,2023-04-06,65.7,418.9,1.6,145.4
4479,2023-04-07,65.2,337.29999999999995,1.5,118.5
4480,2023-04-08,64.8,326.20000000000005,1.5,125.5
4481,2023-04-09,64.6,237.1,1.6,88.8
4482,2023-04-10,64.1,147.5,1.6,77.3
4483,2023-04-11,63.8,200.79999999999998,1.7,102.5
4484,2023-04-12,63.4,284.7,1.7,108.8
4485,2023-04-13,62.9,315.9,1.7,113.4
4486,2023-04-14,62.6,411.9,1.7,147.9
4487,2023-04-15,56.2,285.90000000000003,1.7,97.8
4488,2023-04-16,0,311.9,1.7,101.8
4489,2023-04-17,0,381.0,1.7,155.8
4490,2023-04-18,0,391.29999999999995,1.7,118.6
4491,2023-04-19,0,334.5,2.4,106.2
4492,2023-04-20,0,360.20000000000005,1.6,133.9
4493,2023-04-21,0,301.3,2.2,121.3
4494,2023-04-22,0,244.5,1.6,96.8
4495,2023-04-23,0,210.8,1.7,80.5
4496,2023-04-24,0,282.5,1.7,99.4
4497,2023-04-25,0,358.5,1.7,147.5
4498,2023-04-26,0,372.2,1.8,144.9
4499,2023-04-27,0,345.09999999999997,1.6,149.6
4500,2023-04-28,0,345.90000000000003,1.6,124
4501,2023-04-29,0,281.5,1.6,95.2
4502,2023-04-30,0,221.2,1.6,78.3
4503,2023-05-01,0,213.10000000000002,1.1,60.2
4504,2023-05-02,0,265.6,1.1,88.1
4505,2023-05-03,0,268.8,1.1,105.3
4506,2023-05-04,0,246.39999999999998,1,93
4507,2023-05-05,0,262.09999999999997,1,106.1
4508,2023-05-06,0,245.60000000000002,1,71.6
4509,2023-05-07,0,200.0,1,70.5
4510,2023-05-08,0,267.6,0.9,100.5
4511,2023-05-09,0,281.5,0.7,97.9
4512,2023-05-10,0,337.6,0.7,101.1
4513,2023-05-11,0,379.8,0.7,124.5
4514,2023-05-12,0,296.5,0.7,95.6
4515,2023-05-13,0,180.60000000000002,0.7,64.8
4516,2023-05-14,0,188.4,0.7,70.7
4517,2023-05-15,0,224.10000000000002,0.7,121.3
4518,2023-05-16,0,202.5,0.7,118
4519,2023-05-17,0,209.8,0.7,103.8
4520,2023-05-18,0,174.5,0.7,72.5
4521,2023-05-19,0,159.89999999999998,0.7,76.1
4522,2023-05-20,0,128.20000000000002,0.7,50.9
4523,2023-05-21,0,149.60000000000002,0.8,49.4
4524,2023-05-22,0,206.0,0.8,98.3
4525,2023-05-23,0,212.7,0.8,91.7
4526,2023-05-24,0,233.5,0.9,135.3
4527,2023-05-25,0,200.7,0.9,103.8
4528,2023-05-26,0,143.0,1.1,89.6
4529,2023-05-27,0,120.8,1.4,76.2
4530,2023-05-28,0,122.2,1.4,45.9
4531,2023-05-29,0,111.39999999999999,1.4,46.1
4532,2023-05-30,0,136.0,1.3,107.3
4533,2023-05-31,0,138.5,1.3,102.9
4534,2023-06-01,0,142.4,1.1,98.2
4535,2023-06-02,0,127.2,1,77.2
4536,2023-06-03,0,120.0,1,54.1
4537,2023-06-04,0,117.80000000000001,1,51.5
4538,2023-06-05,0,151.2,1,111.2
4539,2023-06-06,0,187.0,1.3,125.4
4540,2023-06-07,0,231.5,1,124.5
4541,2023-06-08,0,162.2,1,93.8
4542,2023-06-09,0,165.5,1,79
4543,2023-06-10,0,116.4,1,63.6
4544,2023-06-11,0,119.60000000000001,1,58
4545,2023-06-12,0,197.3,1.1,75.5
4546,2023-06-13,0,204.7,1.1,78.2
4547,2023-06-14,0,232.2,1.1,90.3
4548,2023-06-15,0,288.6,1.1,117.9
4549,2023-06-16,0,345.8,1.1,101
4550,2023-06-17,0,199.6,1.1,68.7
4551,2023-06-18,0,200.9,1.1,61.6
4552,2023-06-19,0,293.8,1.1,102.4
4553,2023-06-20,0,348.5,1.3,135.7
4554,2023-06-21,0,352.9,1.2,122.2
4555,2023-06-22,0,372.1,1.2,128.9
4556,2023-06-23,0,301.1,1.2,77.3
4557,2023-06-24,0,177.70000000000002,1.2,66.9
4558,2023-06-25,0,156.79999999999998,1.3,62.3
4559,2023-06-26,0,192.0,1.2,70.4
4560,2023-06-27,0,241.3,1.2,87.6
4561,2023-06-28,0,308.9,1.2,121.4
4562,2023-06-29,0,348.2,1.2,138.9
4563,2023-06-30,0,324.40000000000003,1.2,98.8
4564,2023-07-01,0,113.80000000000001,9.1,72.5
4565,2023-07-02,0,114.9,9.2,74.4
4566,2023-07-03,0,164.7,9.4,97.4
4567,2023-07-04,0,203.60000000000002,9.6,119.9
4568,2023-07-05,0,202.60000000000002,9.4,86.5
4569,2023-07-06,0,268.8,9.2,142.2
4570,2023-07-07,0,250.20000000000002,9,130.9
4571,2023-07-08,0,178.70000000000002,9.1,82.7
4572,2023-07-09,0,185.5,9.1,96.7
4573,2023-07-10,0,259.0,9,179.9
4574,2023-07-11,0,241.8,9.1,167.6
4575,2023-07-12,0,218.3,10.8,143.1
4576,2023-07-13,0,215.1,9.3,162.4
4577,2023-07-14,0,212.39999999999998,9,165.6
4578,2023-07-15,0,138.2,9.1,69.7
4579,2023-07-16,0,140.3,9.1,79.8
4580,2023-07-17,0,196.0,9.1,120.7
4581,2023-07-18,0,255.4,9,166.7
4582,2023-07-19,0,273.4,8.8,199.7
4583,2023-07-20,0,244.39999999999998,9.6,177.8
4584,2023-07-21,0,246.8,9,200.3
4585,2023-07-22,0,151.6,9.2,77.8
4586,2023-07-23,0,129.3,9.1,68.3
4587,2023-07-24,0,181.39999999999998,10,121.7
4588,2023-07-25,0,191.3,8.9,146.9
4589,2023-07-26,0,182.60000000000002,10.2,115.1
4590,2023-07-27,0,185.2,10.6,99.1
4591,2023-07-28,0,193.4,9.2,129.5
4592,2023-07-29,0,142.39999999999998,9.3,80.6
4593,2023-07-30,0,136.7,9.3,61.5
4594,2023-07-31,0,125.7,10.2,70.6
4595,2023-08-01,0,144.3,10.2,78.9
4596,2023-08-02,0,135.6,10.9,86.8
4597,2023-08-03,0,125.0,11,77.2
4598,2023-08-04,0,165.9,8.9,120.8
4599,2023-08-05,0,132.7,8.8,105.8
4600,2023-08-06,0,122.7,8.8,55.4
4601,2023-08-07,0,161.1,9,79.3
4602,2023-08-08,0,170.4,8.9,95.3
4603,2023-08-09,0,180.3,8.8,143.1
4604,2023-08-10,0,198.0,8.7,157.2
4605,2023-08-11,0,209.1,8.6,129.9
4606,2023-08-12,0,159.5,8.5,66.5
4607,2023-08-13,0,138.7,8.5,75.7
4608,2023-08-14,0,221.7,8.7,133.8
4609,2023-08-15,0,218.0,8.6,141.9
4610,2023-08-16,0,243.20000000000002,8.5,166.5
4611,2023-08-17,0,251.0,9.1,123.6
4612,2023-08-18,0,237.2,9.2,134.6
4613,2023-08-19,0,161.1,8.8,87.1
4614,2023-08-20,0,175.5,8.7,93.7
4615,2023-08-21,0,333.9,9.4,171.1
4616,2023-08-22,0,397.90000000000003,9.2,194.6
4617,2023-08-23,0,406.4,9.2,195.4
4618,2023-08-24,0,426.29999999999995,8.8,197.9
4619,2023-08-25,0,373.1,8.4,186.6
4620,2023-08-26,0,267.3,8.3,97.7
4621,2023-08-27,0,242.39999999999998,8.4,84
4622,2023-08-28,0,363.0,9,171
4623,2023-08-29,0,418.20000000000005,9,199.6
4624,2023-08-30,0,386.8,9.1,160
4625,2023-08-31,0,304.8,9.3,136
4626,2023-09-01,0,303.6,9.6,145.4
4627,2023-09-02,0,227.5,9.6,111.8
4628,2023-09-03,0,188.89999999999998,9.7,90.4
4629,2023-09-04,0,238.2,10.1,129.2
4630,2023-09-05,0,264.0,10.4,143.3
4631,2023-09-06,0,299.6,10.4,156.2
4632,2023-09-07,0,274.7,10.2,137
4633,2023-09-08,0,298.1,10.1,159.2
4634,2023-09-09,0,289.5,9.9,120.2
4635,2023-09-10,0,266.09999999999997,10,106
4636,2023-09-11,0,344.1,10.3,168.8
4637,2023-09-12,0,422.4,10.2,179.5
4638,2023-09-13,0,409.9,10.3,153.1
4639,2023-09-14,0,432.9,10.5,174.5
4640,2023-09-15,0,345.6,10.5,138.3
4641,2023-09-16,0,242.79999999999998,7.1,82.7
4642,2023-09-17,0,207.1,9.5,75.9
4643,2023-09-18,0,239.20000000000002,14.3,93.1
4644,2023-09-19,0,217.9,10,80.3
4645,2023-09-20,0,233.7,6.9,98.4
4646,2023-09-21,0,300.4,9.7,102.8
4647,2023-09-22,0,344.2,9.5,120.7
4648,2023-09-23,0,219.3,9.3,69.2
4649,2023-09-24,0,173.5,9.2,57
4650,2023-09-25,0,282.1,9,109.6
4651,2023-09-26,0,407.79999999999995,9.3,143.6
4652,2023-09-27,0,400.59999999999997,8.6,135.2
4653,2023-09-28,0,324.5,7,116.1
4654,2023-09-29,0,308.6,8.9,106.3
4655,2023-09-30,0,244.0,8.9,80.8
4656,2023-10-01,0,197.89999999999998,9.4,72.7
4657,2023-10-02,0,317.6,9.5,125
4658,2023-10-03,0,137.3,9.5,66.5
4659,2023-10-04,0,215.9,9.3,118.7
4660,2023-10-05,0,278.1,9.3,160.5
4661,2023-10-06,0,236.7,9.4,122.2
4662,2023-10-07,0,157.1,9.2,75.9
4663,2023-10-08,0,207.9,9.2,113.9
4664,2023-10-09,0,370.1,9.3,207.1
4665,2023-10-10,0,198.3,4.1,94.8
